"세대구성 및 가구원수별 가구(일반가구) - 시군구"

"C행정구역별(시군구)","행정구역별(시군구)","C세대구성별","세대구성별","시점","일반가구 (가구)","가구원수 1명 (가구)","가구원수 2명 (가구)","가구원수 3명 (가구)","가구원수 4명 (가구)","가구원수 5명 (가구)","가구원수 6명 (가구)","가구원수 7명 이상 (가구)","평균 가구원수 (명)"
'04,"읍부",'30,"3세대 가구",2021,73307.0000,X,X,10552.0000,27513.0000,22723.0000,9429.0000,3090.0000,4.60000
'04,"읍부",'301," 부부+미혼자녀+양친",2021,7026.0000,X,X,X,X,2724.0000,3292.0000,1010.0000,5.80000
'04,"읍부",'302," 부부+미혼자녀+부친",2021,5767.0000,X,X,X,2486.0000,2609.0000,593.0000,79.0000,4.70000
'04,"읍부",'303," 부부+미혼자녀+모친",2021,26208.0000,X,X,X,12547.0000,10866.0000,2503.0000,292.0000,4.60000
'04,"읍부",'304," 기타",2021,34306.0000,X,X,10552.0000,12480.0000,6524.0000,3041.0000,1709.0000,4.20000
'04,"읍부",'40,"4세대 이상 가구",2021,607.0000,X,X,X,58.0000,170.0000,192.0000,187.0000,6.00000
'04,"읍부",'50,"1인 가구",2021,674454.0000,674454.0000,X,X,X,X,X,X,1.00000
'04,"읍부",'60,"비친족 가구",2021,49713.0000,X,43787.0000,4261.0000,1171.0000,494.0000,X,X,2.20000
'05,"면부",'00,"계",2021,2025982.0000,762310.0000,739397.0000,296349.0000,160350.0000,49467.0000,13328.0000,4781.0000,2.00000
'05,"면부",'10,"1세대 가구",2021,544621.0000,X,529272.0000,14556.0000,739.0000,52.0000,X,X,2.00000
'05,"면부",'101," 부부",2021,508828.0000,X,508828.0000,X,X,X,X,X,2.00000
'05,"면부",'102," 부부+미혼형제자매",2021,2370.0000,X,X,2333.0000,37.0000,X,X,X,3.00000
'05,"면부",'103," 부부+기타친인척",2021,507.0000,X,X,461.0000,43.0000,X,X,X,3.10000
'05,"면부",'104," 가구주+미혼형제자매",2021,10521.0000,X,9933.0000,542.0000,40.0000,6.0000,X,X,2.10000
'05,"면부",'105," 가구주+기타친인척",2021,1732.0000,X,1566.0000,131.0000,30.0000,5.0000,X,X,2.10000
'05,"면부",'106," 기타",2021,20663.0000,X,8945.0000,11089.0000,589.0000,39.0000,X,X,2.60000
'05,"면부",'20,"2세대 가구",2021,594510.0000,X,165092.0000,265337.0000,131011.0000,28460.0000,3866.0000,744.0000,3.10000
'05,"면부",'201," 부부+미혼자녀",2021,297459.0000,X,X,165641.0000,106321.0000,22576.0000,2506.0000,415.0000,3.50000
'05,"면부",'202," 부+미혼자녀",2021,41825.0000,X,30711.0000,9344.0000,1585.0000,155.0000,23.0000,7.0000,2.30000
'05,"면부",'203," 모+미혼자녀",2021,89526.0000,X,67513.0000,18516.0000,3084.0000,343.0000,57.0000,13.0000,2.30000
'05,"면부",'204," 부부+양친",2021,2741.0000,X,X,X,2741.0000,X,X,X,4.00000
'05,"면부",'205," 부부+한부모",2021,21365.0000,X,X,21365.0000,X,X,X,X,3.00000
'05,"면부",'206," 부부+미혼자녀+부부미혼형제자매",2021,2870.0000,X,X,X,1516.0000,1061.0000,253.0000,40.0000,4.60000
'05,"면부",'207," 조부모+미혼손자녀",2021,6701.0000,X,X,5284.0000,1262.0000,141.0000,13.0000,X,3.20000
'05,"면부",'208," 조부 또는 조모+미혼손자녀",2021,9313.0000,X,7834.0000,1308.0000,160.0000,10.0000,X,X,2.20000
'05,"면부",'209," 기타",2021,122710.0000,X,59034.0000,43879.0000,14342.0000,4174.0000,1013.0000,268.0000,2.70000
'05,"면부",'30,"3세대 가구",2021,71719.0000,X,X,11481.0000,27219.0000,20112.0000,9193.0000,3714.0000,4.50000
'05,"면부",'301," 부부+미혼자녀+양친",2021,7147.0000,X,X,X,X,2884.0000,3112.0000,1151.0000,5.80000
'05,"면부",'302," 부부+미혼자녀+부친",2021,4314.0000,X,X,X,1976.0000,1767.0000,487.0000,84.0000,4.70000
'05,"면부",'303," 부부+미혼자녀+모친",2021,23695.0000,X,X,X,12431.0000,8652.0000,2244.0000,368.0000,4.60000
'05,"면부",'304," 기타",2021,36563.0000,X,X,11481.0000,12812.0000,6809.0000,3350.0000,2111.0000,4.30000
'05,"면부",'40,"4세대 이상 가구",2021,939.0000,X,X,X,72.0000,277.0000,267.0000,323.0000,6.10000
'05,"면부",'50,"1인 가구",2021,762310.0000,762310.0000,X,X,X,X,X,X,1.00000
'05,"면부",'60,"비친족 가구",2021,51883.0000,X,45033.0000,4975.0000,1309.0000,566.0000,X,X,2.20000
'03,"동부",'00,"계",2021,17322645.0000,5729024.0000,4706925.0000,3475611.0000,2694667.0000,588478.0000,103861.0000,24079.0000,2.30000
'03,"동부",'10,"1세대 가구",2021,3081333.0000,X,3007453.0000,70000.0000,3522.0000,307.0000,41.0000,10.0000,2.00000
'03,"동부",'101," 부부",2021,2764068.0000,X,2764068.0000,X,X,X,X,X,2.00000
'03,"동부",'102," 부부+미혼형제자매",2021,15491.0000,X,X,15235.0000,246.0000,10.0000,X,X,3.00000
'03,"동부",'103," 부부+기타친인척",2021,3883.0000,X,X,3563.0000,274.0000,30.0000,14.0000,X,3.10000
'03,"동부",'104," 가구주+미혼형제자매",2021,199688.0000,X,188534.0000,10577.0000,524.0000,50.0000,X,X,2.10000
'03,"동부",'105," 가구주+기타친인척",2021,18600.0000,X,16932.0000,1270.0000,296.0000,84.0000,15.0000,X,2.10000
'03,"동부",'106," 기타",2021,79603.0000,X,37919.0000,39355.0000,2182.0000,133.0000,10.0000,X,2.60000
'03,"동부",'20,"2세대 가구",2021,7582135.0000,X,1367554.0000,3299940.0000,2475940.0000,397770.0000,35299.0000,5632.0000,3.30000
'03,"동부",'201," 부부+미혼자녀",2021,5121592.0000,X,X,2501763.0000,2268688.0000,326509.0000,21854.0000,2778.0000,3.60000
'03,"동부",'202," 부+미혼자녀",2021,407078.0000,X,274006.0000,117383.0000,14529.0000,1006.0000,129.0000,25.0000,2.40000
'03,"동부",'203," 모+미혼자녀",2021,1286878.0000,X,859500.0000,376205.0000,47250.0000,3486.0000,350.0000,87.0000,2.40000
'03,"동부",'204," 부부+양친",2021,10907.0000,X,X,X,10907.0000,X,X,X,4.00000
'03,"동부",'205," 부부+한부모",2021,71942.0000,X,X,71942.0000,X,X,X,X,3.00000
'03,"동부",'206," 부부+미혼자녀+부부미혼형제자매",2021,48029.0000,X,X,X,22567.0000,21493.0000,3632.0000,337.0000,4.60000
'03,"동부",'207," 조부모+미혼손자녀",2021,35258.0000,X,X,27996.0000,6555.0000,634.0000,68.0000,5.0000,3.20000
'03,"동부",'208," 조부 또는 조모+미혼손자녀",2021,55114.0000,X,44975.0000,9215.0000,858.0000,61.0000,X,X,2.20000
'03,"동부",'209," 기타",2021,545337.0000,X,189073.0000,195436.0000,104586.0000,44581.0000,9262.0000,2399.0000,3.10000
'03,"동부",'30,"3세대 가구",2021,556069.0000,X,X,76972.0000,207235.0000,186694.0000,67578.0000,17590.0000,4.50000
'03,"동부",'301," 부부+미혼자녀+양친",2021,53794.0000,X,X,X,X,22602.0000,25986.0000,5206.0000,5.70000
'03,"동부",'302," 부부+미혼자녀+부친",2021,47320.0000,X,X,X,20635.0000,22415.0000,3906.0000,364.0000,4.70000
'03,"동부",'303," 부부+미혼자녀+모친",2021,207924.0000,X,X,X,95305.0000,95419.0000,15823.0000,1377.0000,4.60000
'03,"동부",'304," 기타",2021,247031.0000,X,X,76972.0000,91295.0000,46258.0000,21863.0000,10643.0000,4.20000
'03,"동부",'40,"4세대 이상 가구",2021,3020.0000,X,X,X,334.0000,896.0000,943.0000,847.0000,5.90000
'03,"동부",'50,"1인 가구",2021,5729024.0000,5729024.0000,X,X,X,X,X,X,1.00000
'03,"동부",'60,"비친족 가구",2021,371064.0000,X,331918.0000,28699.0000,7636.0000,2811.0000,X,X,2.10000
'11,"서울특별시",'00,"계",2021,4046799.0000,1489893.0000,1056278.0000,779155.0000,573191.0000,119907.0000,23017.0000,5358.0000,2.20000
'11,"서울특별시",'10,"1세대 가구",2021,680825.0000,X,661513.0000,18250.0000,949.0000,102.0000,9.0000,X,2.00000
'11,"서울특별시",'101," 부부",2021,582887.0000,X,582887.0000,X,X,X,X,X,2.00000
'11,"서울특별시",'102," 부부+미혼형제자매",2021,3835.0000,X,X,3770.0000,64.0000,X,X,X,3.00000
'11,"서울특별시",'103," 부부+기타친인척",2021,1176.0000,X,X,1059.0000,99.0000,13.0000,X,X,3.10000
'11,"서울특별시",'104," 가구주+미혼형제자매",2021,68508.0000,X,64983.0000,3350.0000,155.0000,19.0000,X,X,2.10000
'11,"서울특별시",'105," 가구주+기타친인척",2021,5446.0000,X,5008.0000,344.0000,69.0000,22.0000,X,X,2.10000
'11,"서울특별시",'106," 기타",2021,18973.0000,X,8635.0000,9727.0000,562.0000,47.0000,X,X,2.60000
'11,"서울특별시",'20,"2세대 가구",2021,1644223.0000,X,306667.0000,735068.0000,521413.0000,73515.0000,6519.0000,1041.0000,3.20000
'11,"서울특별시",'201," 부부+미혼자녀",2021,1093980.0000,X,X,560018.0000,473806.0000,56205.0000,3523.0000,428.0000,3.50000
'11,"서울특별시",'202," 부+미혼자녀",2021,81431.0000,X,56706.0000,22235.0000,2296.0000,166.0000,22.0000,6.0000,2.30000
'11,"서울특별시",'203," 모+미혼자녀",2021,289640.0000,X,198165.0000,82364.0000,8455.0000,584.0000,61.0000,11.0000,2.30000
'11,"서울특별시",'204," 부부+양친",2021,2671.0000,X,X,X,2671.0000,X,X,X,4.00000
'11,"서울특별시",'205," 부부+한부모",2021,14639.0000,X,X,14639.0000,X,X,X,X,3.00000
'11,"서울특별시",'206," 부부+미혼자녀+부부미혼형제자매",2021,11883.0000,X,X,X,5866.0000,5190.0000,746.0000,81.0000,4.60000
'11,"서울특별시",'207," 조부모+미혼손자녀",2021,8953.0000,X,X,7139.0000,1631.0000,160.0000,20.0000,X,3.20000
'11,"서울특별시",'208," 조부 또는 조모+미혼손자녀",2021,13028.0000,X,10631.0000,2197.0000,184.0000,14.0000,X,X,2.20000
'11,"서울특별시",'209," 기타",2021,127998.0000,X,41165.0000,46476.0000,26504.0000,11196.0000,2145.0000,512.0000,3.10000
'11,"서울특별시",'30,"3세대 가구",2021,131646.0000,X,X,17492.0000,48511.0000,45238.0000,16286.0000,4119.0000,4.60000
'11,"서울특별시",'301," 부부+미혼자녀+양친",2021,14311.0000,X,X,X,X,6337.0000,6845.0000,1129.0000,5.60000
'11,"서울특별시",'302," 부부+미혼자녀+부친",2021,10848.0000,X,X,X,4957.0000,5096.0000,725.0000,70.0000,4.60000
'11,"서울특별시",'303," 부부+미혼자녀+모친",2021,48809.0000,X,X,X,22595.0000,22737.0000,3212.0000,265.0000,4.60000
'11,"서울특별시",'304," 기타",2021,57678.0000,X,X,17492.0000,20959.0000,11068.0000,5504.0000,2655.0000,4.20000
'11,"서울특별시",'40,"4세대 이상 가구",2021,657.0000,X,X,X,53.0000,205.0000,203.0000,196.0000,5.90000
'11,"서울특별시",'50,"1인 가구",2021,1489893.0000,1489893.0000,X,X,X,X,X,X,1.00000
'11,"서울특별시",'60,"비친족 가구",2021,99555.0000,X,88098.0000,8345.0000,2265.0000,847.0000,X,X,2.20000
'11010," 종로구",'00,"계",2021,63984.0000,27308.0000,16320.0000,10690.0000,7367.0000,1826.0000,381.0000,92.0000,2.10000
'11010," 종로구",'10,"1세대 가구",2021,10336.0000,X,9958.0000,357.0000,19.0000,X,X,X,2.00000
'11010," 종로구",'101," 부부",2021,8720.0000,X,8720.0000,X,X,X,X,X,2.00000
'11010," 종로구",'102," 부부+미혼형제자매",2021,70.0000,X,X,69.0000,X,X,X,X,3.00000
'11010," 종로구",'103," 부부+기타친인척",2021,11.0000,X,X,10.0000,X,X,X,X,3.10000
'11010," 종로구",'104," 가구주+미혼형제자매",2021,1069.0000,X,1010.0000,55.0000,X,X,X,X,2.10000
'11010," 종로구",'105," 가구주+기타친인척",2021,78.0000,X,68.0000,8.0000,X,X,X,X,2.20000
'11010," 종로구",'106," 기타",2021,388.0000,X,160.0000,215.0000,11.0000,X,X,X,2.60000
'11010," 종로구",'20,"2세대 가구",2021,22102.0000,X,4670.0000,9784.0000,6428.0000,1089.0000,115.0000,16.0000,3.20000
'11010," 종로구",'201," 부부+미혼자녀",2021,13701.0000,X,X,7215.0000,5629.0000,798.0000,49.0000,10.0000,3.50000
'11010," 종로구",'202," 부+미혼자녀",2021,1145.0000,X,821.0000,288.0000,33.0000,X,X,X,2.30000
'11010," 종로구",'203," 모+미혼자녀",2021,4169.0000,X,2943.0000,1102.0000,115.0000,8.0000,X,X,2.30000
'11010," 종로구",'204," 부부+양친",2021,65.0000,X,X,X,65.0000,X,X,X,4.00000
'11010," 종로구",'205," 부부+한부모",2021,245.0000,X,X,245.0000,X,X,X,X,3.00000
'11010," 종로구",'206," 부부+미혼자녀+부부미혼형제자매",2021,192.0000,X,X,X,77.0000,94.0000,19.0000,X,4.70000
'11010," 종로구",'207," 조부모+미혼손자녀",2021,141.0000,X,X,107.0000,31.0000,X,X,X,3.30000
'11010," 종로구",'208," 조부 또는 조모+미혼손자녀",2021,230.0000,X,194.0000,34.0000,X,X,X,X,2.20000
'11010," 종로구",'209," 기타",2021,2214.0000,X,712.0000,793.0000,476.0000,184.0000,45.0000,X,3.10000
'11010," 종로구",'30,"3세대 가구",2021,2139.0000,X,X,295.0000,825.0000,687.0000,258.0000,74.0000,4.50000
'11010," 종로구",'301," 부부+미혼자녀+양친",2021,223.0000,X,X,X,X,99.0000,104.0000,20.0000,5.70000
'11010," 종로구",'302," 부부+미혼자녀+부친",2021,143.0000,X,X,X,72.0000,62.0000,8.0000,X,4.60000
'11010," 종로구",'303," 부부+미혼자녀+모친",2021,765.0000,X,X,X,367.0000,332.0000,59.0000,7.0000,4.60000
'11010," 종로구",'304," 기타",2021,1008.0000,X,X,295.0000,386.0000,194.0000,87.0000,46.0000,4.20000
'11010," 종로구",'40,"4세대 이상 가구",2021,13.0000,X,X,X,X,X,8.0000,X,6.00000
'11010," 종로구",'50,"1인 가구",2021,27308.0000,27308.0000,X,X,X,X,X,X,1.00000
'11010," 종로구",'60,"비친족 가구",2021,2086.0000,X,1692.0000,254.0000,94.0000,46.0000,X,X,2.30000
'11020," 중구",'00,"계",2021,56116.0000,24544.0000,15118.0000,9141.0000,5654.0000,1282.0000,298.0000,79.0000,2.00000
'11020," 중구",'10,"1세대 가구",2021,9540.0000,X,9237.0000,290.0000,11.0000,X,X,X,2.00000
'11020," 중구",'101," 부부",2021,7900.0000,X,7900.0000,X,X,X,X,X,2.00000
'11020," 중구",'102," 부부+미혼형제자매",2021,48.0000,X,X,47.0000,X,X,X,X,3.00000
'11020," 중구",'103," 부부+기타친인척",2021,16.0000,X,X,15.0000,X,X,X,X,3.10000
'11020," 중구",'104," 가구주+미혼형제자매",2021,1163.0000,X,1102.0000,60.0000,X,X,X,X,2.10000
'11020," 중구",'105," 가구주+기타친인척",2021,95.0000,X,84.0000,9.0000,X,X,X,X,2.10000
'11020," 중구",'106," 기타",2021,318.0000,X,151.0000,159.0000,6.0000,X,X,X,2.60000
'11020," 중구",'20,"2세대 가구",2021,18336.0000,X,4266.0000,8378.0000,4907.0000,713.0000,59.0000,13.0000,3.10000
'11020," 중구",'201," 부부+미혼자녀",2021,11020.0000,X,X,6195.0000,4283.0000,510.0000,28.0000,X,3.50000
'11020," 중구",'202," 부+미혼자녀",2021,1126.0000,X,845.0000,253.0000,24.0000,X,X,X,2.30000
'11020," 중구",'203," 모+미혼자녀",2021,3549.0000,X,2540.0000,906.0000,92.0000,10.0000,X,X,2.30000
'11020," 중구",'204," 부부+양친",2021,39.0000,X,X,X,39.0000,X,X,X,4.00000
'11020," 중구",'205," 부부+한부모",2021,214.0000,X,X,214.0000,X,X,X,X,3.00000
'11020," 중구",'206," 부부+미혼자녀+부부미혼형제자매",2021,126.0000,X,X,X,70.0000,49.0000,6.0000,X,4.50000
'11020," 중구",'207," 조부모+미혼손자녀",2021,98.0000,X,X,80.0000,16.0000,X,X,X,3.20000
'11020," 중구",'208," 조부 또는 조모+미혼손자녀",2021,214.0000,X,178.0000,32.0000,X,X,X,X,2.20000
'11020," 중구",'209," 기타",2021,1950.0000,X,703.0000,698.0000,379.0000,138.0000,25.0000,7.0000,3.00000
'11020," 중구",'30,"3세대 가구",2021,1756.0000,X,X,266.0000,654.0000,538.0000,235.0000,63.0000,4.50000
'11020," 중구",'301," 부부+미혼자녀+양친",2021,177.0000,X,X,X,X,72.0000,90.0000,15.0000,5.70000
'11020," 중구",'302," 부부+미혼자녀+부친",2021,133.0000,X,X,X,71.0000,50.0000,11.0000,X,4.60000
'11020," 중구",'303," 부부+미혼자녀+모친",2021,614.0000,X,X,X,283.0000,279.0000,46.0000,6.0000,4.60000
'11020," 중구",'304," 기타",2021,832.0000,X,X,266.0000,300.0000,137.0000,88.0000,41.0000,4.20000
'11020," 중구",'40,"4세대 이상 가구",2021,11.0000,X,X,X,X,X,X,X,6.00000
'11020," 중구",'50,"1인 가구",2021,24544.0000,24544.0000,X,X,X,X,X,X,1.00000
'11020," 중구",'60,"비친족 가구",2021,1929.0000,X,1615.0000,207.0000,81.0000,26.0000,X,X,2.20000
'11030," 용산구",'00,"계",2021,96989.0000,39270.0000,26405.0000,17161.0000,10962.0000,2593.0000,490.0000,108.0000,2.10000
'11030," 용산구",'10,"1세대 가구",2021,17180.0000,X,16574.0000,568.0000,35.0000,X,X,X,2.00000
'11030," 용산구",'101," 부부",2021,14218.0000,X,14218.0000,X,X,X,X,X,2.00000
'11030," 용산구",'102," 부부+미혼형제자매",2021,107.0000,X,X,104.0000,X,X,X,X,3.00000
'11030," 용산구",'103," 부부+기타친인척",2021,29.0000,X,X,27.0000,X,X,X,X,3.10000
'11030," 용산구",'104," 가구주+미혼형제자매",2021,2076.0000,X,1978.0000,92.0000,X,X,X,X,2.10000
'11030," 용산구",'105," 가구주+기타친인척",2021,145.0000,X,133.0000,9.0000,X,X,X,X,2.10000
'11030," 용산구",'106," 기타",2021,605.0000,X,245.0000,336.0000,24.0000,X,X,X,2.60000
'11030," 용산구",'20,"2세대 가구",2021,34052.0000,X,6829.0000,15826.0000,9742.0000,1504.0000,135.0000,16.0000,3.20000
'11030," 용산구",'201," 부부+미혼자녀",2021,21579.0000,X,X,11830.0000,8576.0000,1095.0000,74.0000,X,3.50000
'11030," 용산구",'202," 부+미혼자녀",2021,1787.0000,X,1244.0000,480.0000,58.0000,X,X,X,2.30000
'11030," 용산구",'203," 모+미혼자녀",2021,6092.0000,X,4261.0000,1637.0000,181.0000,13.0000,X,X,2.30000
'11030," 용산구",'204," 부부+양친",2021,63.0000,X,X,X,63.0000,X,X,X,4.00000
'11030," 용산구",'205," 부부+한부모",2021,403.0000,X,X,403.0000,X,X,X,X,3.00000
'11030," 용산구",'206," 부부+미혼자녀+부부미혼형제자매",2021,270.0000,X,X,X,144.0000,113.0000,12.0000,X,4.50000
'11030," 용산구",'207," 조부모+미혼손자녀",2021,223.0000,X,X,182.0000,37.0000,X,X,X,3.20000
'11030," 용산구",'208," 조부 또는 조모+미혼손자녀",2021,346.0000,X,285.0000,55.0000,5.0000,X,X,X,2.20000
'11030," 용산구",'209," 기타",2021,3289.0000,X,1039.0000,1239.0000,678.0000,274.0000,48.0000,11.0000,3.10000
'11030," 용산구",'30,"3세대 가구",2021,2928.0000,X,X,388.0000,1084.0000,1020.0000,349.0000,87.0000,4.60000
'11030," 용산구",'301," 부부+미혼자녀+양친",2021,304.0000,X,X,X,X,149.0000,132.0000,23.0000,5.60000
'11030," 용산구",'302," 부부+미혼자녀+부친",2021,235.0000,X,X,X,103.0000,117.0000,15.0000,X,4.60000
'11030," 용산구",'303," 부부+미혼자녀+모친",2021,1060.0000,X,X,X,522.0000,469.0000,67.0000,X,4.60000
'11030," 용산구",'304," 기타",2021,1329.0000,X,X,388.0000,459.0000,285.0000,135.0000,62.0000,4.30000
'11030," 용산구",'40,"4세대 이상 가구",2021,21.0000,X,X,X,X,10.0000,6.0000,5.0000,5.90000
'11030," 용산구",'50,"1인 가구",2021,39270.0000,39270.0000,X,X,X,X,X,X,1.00000
'11030," 용산구",'60,"비친족 가구",2021,3538.0000,X,3002.0000,379.0000,101.0000,56.0000,X,X,2.20000
'11040," 성동구",'00,"계",2021,122756.0000,44946.0000,32553.0000,24443.0000,16649.0000,3298.0000,700.0000,167.0000,2.20000
'11040," 성동구",'10,"1세대 가구",2021,21379.0000,X,20786.0000,564.0000,26.0000,X,X,X,2.00000
'11040," 성동구",'101," 부부",2021,18218.0000,X,18218.0000,X,X,X,X,X,2.00000
'11040," 성동구",'102," 부부+미혼형제자매",2021,133.0000,X,X,130.0000,X,X,X,X,3.00000
'11040," 성동구",'103," 부부+기타친인척",2021,29.0000,X,X,26.0000,X,X,X,X,3.10000
'11040," 성동구",'104," 가구주+미혼형제자매",2021,2201.0000,X,2091.0000,103.0000,7.0000,X,X,X,2.10000
'11040," 성동구",'105," 가구주+기타친인척",2021,193.0000,X,186.0000,7.0000,X,X,X,X,2.00000
'11040," 성동구",'106," 기타",2021,605.0000,X,291.0000,298.0000,13.0000,X,X,X,2.60000
'11040," 성동구",'20,"2세대 가구",2021,49324.0000,X,9195.0000,23051.0000,15035.0000,1822.0000,196.0000,25.0000,3.20000
'11040," 성동구",'201," 부부+미혼자녀",2021,32890.0000,X,X,17850.0000,13615.0000,1333.0000,87.0000,5.0000,3.50000
'11040," 성동구",'202," 부+미혼자녀",2021,2564.0000,X,1803.0000,685.0000,70.0000,X,X,X,2.30000
'11040," 성동구",'203," 모+미혼자녀",2021,8294.0000,X,5699.0000,2368.0000,215.0000,10.0000,X,X,2.30000
