"세대구성 및 가구원수별 가구(일반가구) - 시군구"

"C행정구역별(시군구)","행정구역별(시군구)","C세대구성별","세대구성별","시점","일반가구 (가구)","가구원수 1명 (가구)","가구원수 2명 (가구)","가구원수 3명 (가구)","가구원수 4명 (가구)","가구원수 5명 (가구)","가구원수 6명 (가구)","가구원수 7명 이상 (가구)","평균 가구원수 (명)"
'03,"동부",'303," 부부+미혼자녀+모친",2020,226077.0000,X,X,X,101527.0000,105364.0000,17664.0000,1522.0000,4.60000
'03,"동부",'304," 기타",2020,263253.0000,X,X,78490.0000,96060.0000,50787.0000,25273.0000,12643.0000,4.20000
'03,"동부",'40,"4세대 이상 가구",2020,3557.0000,X,X,X,348.0000,1032.0000,1143.0000,1034.0000,5.90000
'03,"동부",'50,"1인 가구",2020,5300490.0000,5300490.0000,X,X,X,X,X,X,1.00000
'03,"동부",'60,"비친족 가구",2020,330707.0000,X,293618.0000,27127.0000,7355.0000,2607.0000,X,X,2.20000
'11,"서울특별시",'00,"계",2020,3982290.0000,1390701.0000,1033901.0000,792690.0000,602791.0000,130122.0000,25770.0000,6315.0000,2.30000
'11,"서울특별시",'10,"1세대 가구",2020,665193.0000,X,645513.0000,18559.0000,999.0000,107.0000,13.0000,X,2.00000
'11,"서울특별시",'101," 부부",2020,568137.0000,X,568137.0000,X,X,X,X,X,2.00000
'11,"서울특별시",'102," 부부+미혼형제자매",2020,3887.0000,X,X,3818.0000,67.0000,X,X,X,3.00000
'11,"서울특별시",'103," 부부+기타친인척",2020,1167.0000,X,X,1050.0000,90.0000,22.0000,X,X,3.10000
'11,"서울특별시",'104," 가구주+미혼형제자매",2020,67894.0000,X,64303.0000,3397.0000,176.0000,15.0000,X,X,2.10000
'11,"서울특별시",'105," 가구주+기타친인척",2020,4950.0000,X,4501.0000,345.0000,79.0000,21.0000,X,X,2.10000
'11,"서울특별시",'106," 기타",2020,19158.0000,X,8572.0000,9949.0000,587.0000,47.0000,X,X,2.60000
'11,"서울특별시",'20,"2세대 가구",2020,1691450.0000,X,307823.0000,747841.0000,548321.0000,79258.0000,7058.0000,1149.0000,3.30000
'11,"서울특별시",'201," 부부+미혼자녀",2020,1127169.0000,X,X,565146.0000,497660.0000,60155.0000,3749.0000,459.0000,3.60000
'11,"서울특별시",'202," 부+미혼자녀",2020,83037.0000,X,57192.0000,23247.0000,2403.0000,168.0000,22.0000,5.0000,2.30000
'11,"서울특별시",'203," 모+미혼자녀",2020,296527.0000,X,199523.0000,87282.0000,9038.0000,603.0000,71.0000,10.0000,2.40000
'11,"서울특별시",'204," 부부+양친",2020,2761.0000,X,X,X,2761.0000,X,X,X,4.00000
'11,"서울특별시",'205," 부부+한부모",2020,15073.0000,X,X,15073.0000,X,X,X,X,3.00000
'11,"서울특별시",'206," 부부+미혼자녀+부부미혼형제자매",2020,12858.0000,X,X,X,6240.0000,5721.0000,813.0000,84.0000,4.60000
'11,"서울특별시",'207," 조부모+미혼손자녀",2020,8939.0000,X,X,7076.0000,1660.0000,179.0000,21.0000,X,3.20000
'11,"서울특별시",'208," 조부 또는 조모+미혼손자녀",2020,12880.0000,X,10390.0000,2281.0000,190.0000,16.0000,X,X,2.20000
'11,"서울특별시",'209," 기타",2020,132206.0000,X,40718.0000,47736.0000,28369.0000,12416.0000,2379.0000,588.0000,3.20000
'11,"서울특별시",'30,"3세대 가구",2020,142292.0000,X,X,18028.0000,51141.0000,49738.0000,18463.0000,4922.0000,4.60000
'11,"서울특별시",'301," 부부+미혼자녀+양친",2020,15894.0000,X,X,X,X,6924.0000,7659.0000,1311.0000,5.70000
'11,"서울특별시",'302," 부부+미혼자녀+부친",2020,11488.0000,X,X,X,5110.0000,5511.0000,787.0000,80.0000,4.60000
'11,"서울특별시",'303," 부부+미혼자녀+모친",2020,52799.0000,X,X,X,23785.0000,25105.0000,3632.0000,277.0000,4.60000
'11,"서울특별시",'304," 기타",2020,62111.0000,X,X,18028.0000,22246.0000,12198.0000,6385.0000,3254.0000,4.30000
'11,"서울특별시",'40,"4세대 이상 가구",2020,767.0000,X,X,X,59.0000,230.0000,236.0000,242.0000,6.00000
'11,"서울특별시",'50,"1인 가구",2020,1390701.0000,1390701.0000,X,X,X,X,X,X,1.00000
'11,"서울특별시",'60,"비친족 가구",2020,91887.0000,X,80565.0000,8262.0000,2271.0000,789.0000,X,X,2.20000
'11010," 종로구",'00,"계",2020,63414.0000,25983.0000,16281.0000,10882.0000,7679.0000,2027.0000,440.0000,122.0000,2.10000
'11010," 종로구",'10,"1세대 가구",2020,10395.0000,X,10001.0000,372.0000,19.0000,X,X,X,2.00000
'11010," 종로구",'101," 부부",2020,8752.0000,X,8752.0000,X,X,X,X,X,2.00000
'11010," 종로구",'102," 부부+미혼형제자매",2020,62.0000,X,X,62.0000,X,X,X,X,3.00000
'11010," 종로구",'103," 부부+기타친인척",2020,17.0000,X,X,15.0000,X,X,X,X,3.10000
'11010," 종로구",'104," 가구주+미혼형제자매",2020,1085.0000,X,1028.0000,54.0000,X,X,X,X,2.10000
'11010," 종로구",'105," 가구주+기타친인척",2020,82.0000,X,72.0000,8.0000,X,X,X,X,2.10000
'11010," 종로구",'106," 기타",2020,397.0000,X,149.0000,233.0000,12.0000,X,X,X,2.70000
'11010," 종로구",'20,"2세대 가구",2020,22769.0000,X,4720.0000,9968.0000,6736.0000,1192.0000,127.0000,26.0000,3.20000
'11010," 종로구",'201," 부부+미혼자녀",2020,14165.0000,X,X,7321.0000,5894.0000,875.0000,63.0000,12.0000,3.60000
'11010," 종로구",'202," 부+미혼자녀",2020,1174.0000,X,838.0000,301.0000,33.0000,X,X,X,2.30000
'11010," 종로구",'203," 모+미혼자녀",2020,4327.0000,X,3001.0000,1178.0000,140.0000,8.0000,X,X,2.30000
'11010," 종로구",'204," 부부+양친",2020,60.0000,X,X,X,60.0000,X,X,X,4.00000
'11010," 종로구",'205," 부부+한부모",2020,245.0000,X,X,245.0000,X,X,X,X,3.00000
'11010," 종로구",'206," 부부+미혼자녀+부부미혼형제자매",2020,201.0000,X,X,X,87.0000,93.0000,17.0000,X,4.70000
'11010," 종로구",'207," 조부모+미혼손자녀",2020,131.0000,X,X,103.0000,24.0000,X,X,X,3.30000
'11010," 종로구",'208," 조부 또는 조모+미혼손자녀",2020,243.0000,X,195.0000,46.0000,X,X,X,X,2.20000
'11010," 종로구",'209," 기타",2020,2223.0000,X,686.0000,774.0000,497.0000,210.0000,46.0000,10.0000,3.20000
'11010," 종로구",'30,"3세대 가구",2020,2351.0000,X,X,311.0000,850.0000,790.0000,309.0000,91.0000,4.60000
'11010," 종로구",'301," 부부+미혼자녀+양친",2020,242.0000,X,X,X,X,109.0000,112.0000,21.0000,5.70000
'11010," 종로구",'302," 부부+미혼자녀+부친",2020,157.0000,X,X,X,76.0000,71.0000,10.0000,X,4.60000
'11010," 종로구",'303," 부부+미혼자녀+모친",2020,839.0000,X,X,X,383.0000,385.0000,66.0000,5.0000,4.60000
'11010," 종로구",'304," 기타",2020,1113.0000,X,X,311.0000,391.0000,225.0000,121.0000,65.0000,4.30000
'11010," 종로구",'40,"4세대 이상 가구",2020,18.0000,X,X,X,X,7.0000,X,5.0000,5.80000
'11010," 종로구",'50,"1인 가구",2020,25983.0000,25983.0000,X,X,X,X,X,X,1.00000
'11010," 종로구",'60,"비친족 가구",2020,1898.0000,X,1560.0000,231.0000,72.0000,35.0000,X,X,2.30000
'11020," 중구",'00,"계",2020,55093.0000,22818.0000,14978.0000,9301.0000,6134.0000,1425.0000,352.0000,85.0000,2.10000
'11020," 중구",'10,"1세대 가구",2020,9358.0000,X,9041.0000,301.0000,15.0000,X,X,X,2.00000
'11020," 중구",'101," 부부",2020,7727.0000,X,7727.0000,X,X,X,X,X,2.00000
'11020," 중구",'102," 부부+미혼형제자매",2020,53.0000,X,X,52.0000,X,X,X,X,3.00000
'11020," 중구",'103," 부부+기타친인척",2020,11.0000,X,X,11.0000,X,X,X,X,3.00000
'11020," 중구",'104," 가구주+미혼형제자매",2020,1137.0000,X,1072.0000,64.0000,X,X,X,X,2.10000
'11020," 중구",'105," 가구주+기타친인척",2020,93.0000,X,85.0000,8.0000,X,X,X,X,2.10000
'11020," 중구",'106," 기타",2020,337.0000,X,157.0000,166.0000,13.0000,X,X,X,2.60000
'11020," 중구",'20,"2세대 가구",2020,19148.0000,X,4355.0000,8535.0000,5358.0000,812.0000,74.0000,14.0000,3.20000
'11020," 중구",'201," 부부+미혼자녀",2020,11595.0000,X,X,6269.0000,4703.0000,584.0000,34.0000,5.0000,3.50000
'11020," 중구",'202," 부+미혼자녀",2020,1162.0000,X,870.0000,261.0000,29.0000,X,X,X,2.30000
'11020," 중구",'203," 모+미혼자녀",2020,3697.0000,X,2642.0000,948.0000,97.0000,10.0000,X,X,2.30000
'11020," 중구",'204," 부부+양친",2020,48.0000,X,X,X,48.0000,X,X,X,4.00000
'11020," 중구",'205," 부부+한부모",2020,227.0000,X,X,227.0000,X,X,X,X,3.00000
'11020," 중구",'206," 부부+미혼자녀+부부미혼형제자매",2020,138.0000,X,X,X,72.0000,58.0000,7.0000,X,4.50000
'11020," 중구",'207," 조부모+미혼손자녀",2020,95.0000,X,X,78.0000,15.0000,X,X,X,3.20000
'11020," 중구",'208," 조부 또는 조모+미혼손자녀",2020,220.0000,X,172.0000,42.0000,6.0000,X,X,X,2.20000
'11020," 중구",'209," 기타",2020,1966.0000,X,671.0000,710.0000,388.0000,156.0000,33.0000,8.0000,3.10000
'11020," 중구",'30,"3세대 가구",2020,1862.0000,X,X,255.0000,678.0000,584.0000,275.0000,70.0000,4.60000
'11020," 중구",'301," 부부+미혼자녀+양친",2020,201.0000,X,X,X,X,75.0000,111.0000,15.0000,5.70000
'11020," 중구",'302," 부부+미혼자녀+부친",2020,148.0000,X,X,X,76.0000,56.0000,14.0000,X,4.60000
'11020," 중구",'303," 부부+미혼자녀+모친",2020,641.0000,X,X,X,295.0000,291.0000,50.0000,5.0000,4.60000
'11020," 중구",'304," 기타",2020,872.0000,X,X,255.0000,307.0000,162.0000,100.0000,48.0000,4.30000
'11020," 중구",'40,"4세대 이상 가구",2020,7.0000,X,X,X,X,X,X,X,5.60000
'11020," 중구",'50,"1인 가구",2020,22818.0000,22818.0000,X,X,X,X,X,X,1.00000
'11020," 중구",'60,"비친족 가구",2020,1900.0000,X,1582.0000,210.0000,82.0000,26.0000,X,X,2.20000
'11030," 용산구",'00,"계",2020,95714.0000,36881.0000,25941.0000,17655.0000,11733.0000,2812.0000,565.0000,127.0000,2.20000
'11030," 용산구",'10,"1세대 가구",2020,16553.0000,X,15911.0000,608.0000,25.0000,9.0000,X,X,2.00000
'11030," 용산구",'101," 부부",2020,13577.0000,X,13577.0000,X,X,X,X,X,2.00000
'11030," 용산구",'102," 부부+미혼형제자매",2020,101.0000,X,X,101.0000,X,X,X,X,3.00000
'11030," 용산구",'103," 부부+기타친인척",2020,33.0000,X,X,29.0000,X,X,X,X,3.20000
'11030," 용산구",'104," 가구주+미혼형제자매",2020,2073.0000,X,1966.0000,100.0000,5.0000,X,X,X,2.10000
'11030," 용산구",'105," 가구주+기타친인척",2020,136.0000,X,116.0000,16.0000,X,X,X,X,2.20000
'11030," 용산구",'106," 기타",2020,633.0000,X,252.0000,362.0000,15.0000,X,X,X,2.60000
'11030," 용산구",'20,"2세대 가구",2020,35576.0000,X,7054.0000,16250.0000,10449.0000,1646.0000,156.0000,21.0000,3.20000
'11030," 용산구",'201," 부부+미혼자녀",2020,22577.0000,X,X,12109.0000,9194.0000,1192.0000,75.0000,7.0000,3.50000
'11030," 용산구",'202," 부+미혼자녀",2020,1871.0000,X,1308.0000,506.0000,52.0000,X,X,X,2.30000
'11030," 용산구",'203," 모+미혼자녀",2020,6378.0000,X,4456.0000,1726.0000,179.0000,17.0000,X,X,2.30000
'11030," 용산구",'204," 부부+양친",2020,63.0000,X,X,X,63.0000,X,X,X,4.00000
'11030," 용산구",'205," 부부+한부모",2020,387.0000,X,X,387.0000,X,X,X,X,3.00000
'11030," 용산구",'206," 부부+미혼자녀+부부미혼형제자매",2020,281.0000,X,X,X,141.0000,119.0000,20.0000,X,4.60000
'11030," 용산구",'207," 조부모+미혼손자녀",2020,226.0000,X,X,178.0000,45.0000,X,X,X,3.20000
'11030," 용산구",'208," 조부 또는 조모+미혼손자녀",2020,346.0000,X,281.0000,59.0000,6.0000,X,X,X,2.20000
'11030," 용산구",'209," 기타",2020,3447.0000,X,1009.0000,1285.0000,769.0000,312.0000,59.0000,13.0000,3.20000
'11030," 용산구",'30,"3세대 가구",2020,3142.0000,X,X,407.0000,1138.0000,1091.0000,405.0000,101.0000,4.60000
'11030," 용산구",'301," 부부+미혼자녀+양친",2020,332.0000,X,X,X,X,154.0000,160.0000,18.0000,5.60000
'11030," 용산구",'302," 부부+미혼자녀+부친",2020,232.0000,X,X,X,98.0000,118.0000,16.0000,X,4.60000
'11030," 용산구",'303," 부부+미혼자녀+모친",2020,1147.0000,X,X,X,538.0000,531.0000,75.0000,X,4.60000
'11030," 용산구",'304," 기타",2020,1431.0000,X,X,407.0000,502.0000,288.0000,154.0000,80.0000,4.30000
'11030," 용산구",'40,"4세대 이상 가구",2020,18.0000,X,X,X,X,8.0000,X,5.0000,5.80000
'11030," 용산구",'50,"1인 가구",2020,36881.0000,36881.0000,X,X,X,X,X,X,1.00000
'11030," 용산구",'60,"비친족 가구",2020,3544.0000,X,2976.0000,390.0000,120.0000,58.0000,X,X,2.20000
'11040," 성동구",'00,"계",2020,122186.0000,42585.0000,32368.0000,25023.0000,17568.0000,3655.0000,781.0000,206.0000,2.30000
'11040," 성동구",'10,"1세대 가구",2020,21311.0000,X,20669.0000,597.0000,42.0000,X,X,X,2.00000
'11040," 성동구",'101," 부부",2020,18061.0000,X,18061.0000,X,X,X,X,X,2.00000
'11040," 성동구",'102," 부부+미혼형제자매",2020,141.0000,X,X,135.0000,6.0000,X,X,X,3.00000
'11040," 성동구",'103," 부부+기타친인척",2020,32.0000,X,X,28.0000,X,X,X,X,3.20000
'11040," 성동구",'104," 가구주+미혼형제자매",2020,2276.0000,X,2168.0000,102.0000,5.0000,X,X,X,2.10000
'11040," 성동구",'105," 가구주+기타친인척",2020,168.0000,X,155.0000,10.0000,X,X,X,X,2.10000
'11040," 성동구",'106," 기타",2020,633.0000,X,285.0000,322.0000,25.0000,X,X,X,2.60000
'11040," 성동구",'20,"2세대 가구",2020,51024.0000,X,9319.0000,23602.0000,15863.0000,2016.0000,192.0000,32.0000,3.20000
'11040," 성동구",'201," 부부+미혼자녀",2020,34110.0000,X,X,18239.0000,14295.0000,1474.0000,93.0000,9.0000,3.50000
'11040," 성동구",'202," 부+미혼자녀",2020,2637.0000,X,1842.0000,712.0000,76.0000,5.0000,X,X,2.30000
