"세대구성 및 가구원수별 가구(일반가구) - 시군구"

"C행정구역별(시군구)","행정구역별(시군구)","C세대구성별","세대구성별","시점","일반가구 (가구)","가구원수 1명 (가구)","가구원수 2명 (가구)","가구원수 3명 (가구)","가구원수 4명 (가구)","가구원수 5명 (가구)","가구원수 6명 (가구)","가구원수 7명 이상 (가구)","평균 가구원수 (명)"
'04,"읍부",'206," 부부+미혼자녀+부부미혼형제자매",2017,5762.0000,X,X,X,2382.0000,2620.0000,670.0000,90.0000,4.70000
'04,"읍부",'207," 조부모+미혼손자녀",2017,4683.0000,X,X,3701.0000,879.0000,93.0000,10.0000,X,3.20000
'04,"읍부",'208," 조부 또는 조모+미혼손자녀",2017,7158.0000,X,5622.0000,1371.0000,155.0000,9.0000,X,X,2.20000
'04,"읍부",'209," 기타",2017,87758.0000,X,31515.0000,31612.0000,15800.0000,6622.0000,1677.0000,532.0000,3.10000
'04,"읍부",'30,"3세대 가구",2017,94170.0000,X,X,10750.0000,32182.0000,31447.0000,14491.0000,5300.0000,4.70000
'04,"읍부",'301," 부부+미혼자녀+양친",2017,10753.0000,X,X,X,X,4150.0000,5076.0000,1527.0000,5.80000
'04,"읍부",'302," 부부+미혼자녀+부친",2017,7145.0000,X,X,X,3000.0000,3247.0000,786.0000,112.0000,4.70000
'04,"읍부",'303," 부부+미혼자녀+모친",2017,34825.0000,X,X,X,15278.0000,15543.0000,3542.0000,462.0000,4.70000
'04,"읍부",'304," 기타",2017,41447.0000,X,X,10750.0000,13904.0000,8507.0000,5087.0000,3199.0000,4.50000
'04,"읍부",'40,"4세대 이상 가구",2017,1247.0000,X,X,X,77.0000,304.0000,370.0000,496.0000,6.30000
'04,"읍부",'50,"1인 가구",2017,499489.0000,499489.0000,X,X,X,X,X,X,1.00000
'04,"읍부",'60,"비친족 가구",2017,31080.0000,X,26636.0000,3111.0000,911.0000,422.0000,X,X,2.20000
'05,"면부",'00,"계",2017,1993849.0000,677415.0000,695481.0000,325393.0000,195732.0000,68752.0000,22027.0000,9049.0000,2.20000
'05,"면부",'10,"1세대 가구",2017,508734.0000,X,494289.0000,13704.0000,676.0000,57.0000,6.0000,X,2.00000
'05,"면부",'101," 부부",2017,476396.0000,X,476396.0000,X,X,X,X,X,2.00000
'05,"면부",'102," 부부+미혼형제자매",2017,2136.0000,X,X,2101.0000,33.0000,X,X,X,3.00000
'05,"면부",'103," 부부+기타친인척",2017,497.0000,X,X,455.0000,35.0000,7.0000,X,X,3.10000
'05,"면부",'104," 가구주+미혼형제자매",2017,10071.0000,X,9416.0000,620.0000,31.0000,X,X,X,2.10000
'05,"면부",'105," 가구주+기타친인척",2017,1564.0000,X,1404.0000,122.0000,26.0000,8.0000,X,X,2.10000
'05,"면부",'106," 기타",2017,18070.0000,X,7073.0000,10406.0000,551.0000,37.0000,X,X,2.60000
'05,"면부",'20,"2세대 가구",2017,660601.0000,X,169052.0000,293865.0000,156546.0000,35197.0000,4904.0000,1037.0000,3.10000
'05,"면부",'201," 부부+미혼자녀",2017,335964.0000,X,X,179452.0000,125900.0000,27167.0000,2926.0000,519.0000,3.60000
'05,"면부",'202," 부+미혼자녀",2017,45509.0000,X,32529.0000,10926.0000,1846.0000,168.0000,31.0000,9.0000,2.30000
'05,"면부",'203," 모+미혼자녀",2017,92573.0000,X,68310.0000,20384.0000,3445.0000,361.0000,56.0000,17.0000,2.30000
'05,"면부",'204," 부부+양친",2017,3789.0000,X,X,X,3789.0000,X,X,X,4.00000
'05,"면부",'205," 부부+한부모",2017,24817.0000,X,X,24817.0000,X,X,X,X,3.00000
'05,"면부",'206," 부부+미혼자녀+부부미혼형제자매",2017,3667.0000,X,X,X,1758.0000,1482.0000,371.0000,56.0000,4.70000
'05,"면부",'207," 조부모+미혼손자녀",2017,7770.0000,X,X,6092.0000,1501.0000,164.0000,13.0000,X,3.20000
'05,"면부",'208," 조부 또는 조모+미혼손자녀",2017,10595.0000,X,8527.0000,1828.0000,222.0000,17.0000,X,X,2.20000
'05,"면부",'209," 기타",2017,135917.0000,X,59686.0000,50366.0000,18085.0000,5838.0000,1506.0000,436.0000,2.80000
'05,"면부",'30,"3세대 가구",2017,107165.0000,X,X,13712.0000,37174.0000,32547.0000,16535.0000,7197.0000,4.70000
'05,"면부",'301," 부부+미혼자녀+양친",2017,13152.0000,X,X,X,X,5230.0000,5808.0000,2114.0000,5.80000
'05,"면부",'302," 부부+미혼자녀+부친",2017,6371.0000,X,X,X,2773.0000,2684.0000,791.0000,123.0000,4.70000
'05,"면부",'303," 부부+미혼자녀+모친",2017,36109.0000,X,X,X,17348.0000,14239.0000,3851.0000,671.0000,4.70000
'05,"면부",'304," 기타",2017,51533.0000,X,X,13712.0000,17053.0000,10394.0000,6085.0000,4289.0000,4.50000
'05,"면부",'40,"4세대 이상 가구",2017,1968.0000,X,X,X,109.0000,464.0000,582.0000,813.0000,6.30000
'05,"면부",'50,"1인 가구",2017,677415.0000,677415.0000,X,X,X,X,X,X,1.00000
'05,"면부",'60,"비친족 가구",2017,37966.0000,X,32140.0000,4112.0000,1227.0000,487.0000,X,X,2.20000
'03,"동부",'00,"계",2017,15881216.0000,4441773.0000,4052896.0000,3485052.0000,2976039.0000,729084.0000,154125.0000,42247.0000,2.50000
'03,"동부",'10,"1세대 가구",2017,2614857.0000,X,2541913.0000,68658.0000,3860.0000,360.0000,53.0000,13.0000,2.00000
'03,"동부",'101," 부부",2017,2329030.0000,X,2329030.0000,X,X,X,X,X,2.00000
'03,"동부",'102," 부부+미혼형제자매",2017,14936.0000,X,X,14642.0000,286.0000,8.0000,X,X,3.00000
'03,"동부",'103," 부부+기타친인척",2017,3609.0000,X,X,3227.0000,321.0000,47.0000,9.0000,5.0000,3.10000
'03,"동부",'104," 가구주+미혼형제자매",2017,176083.0000,X,164769.0000,10656.0000,598.0000,54.0000,6.0000,X,2.10000
'03,"동부",'105," 가구주+기타친인척",2017,14643.0000,X,13035.0000,1193.0000,302.0000,94.0000,16.0000,X,2.10000
'03,"동부",'106," 기타",2017,76556.0000,X,35079.0000,38940.0000,2353.0000,157.0000,22.0000,5.0000,2.60000
'03,"동부",'20,"2세대 가구",2017,7833642.0000,X,1302383.0000,3312923.0000,2710015.0000,457716.0000,43082.0000,7523.0000,3.30000
'03,"동부",'201," 부부+미혼자녀",2017,5292919.0000,X,X,2442452.0000,2462570.0000,361107.0000,23879.0000,2911.0000,3.60000
'03,"동부",'202," 부+미혼자녀",2017,421889.0000,X,271748.0000,132776.0000,16096.0000,1102.0000,126.0000,41.0000,2.40000
'03,"동부",'203," 모+미혼자녀",2017,1273710.0000,X,809418.0000,408897.0000,51295.0000,3633.0000,385.0000,82.0000,2.40000
'03,"동부",'204," 부부+양친",2017,13817.0000,X,X,X,13817.0000,X,X,X,4.00000
'03,"동부",'205," 부부+한부모",2017,79977.0000,X,X,79977.0000,X,X,X,X,3.00000
'03,"동부",'206," 부부+미혼자녀+부부미혼형제자매",2017,61899.0000,X,X,X,26435.0000,29794.0000,5140.0000,530.0000,4.70000
'03,"동부",'207," 조부모+미혼손자녀",2017,32105.0000,X,X,25130.0000,6328.0000,566.0000,72.0000,9.0000,3.20000
'03,"동부",'208," 조부 또는 조모+미혼손자녀",2017,50267.0000,X,39147.0000,10083.0000,964.0000,66.0000,7.0000,X,2.20000
'03,"동부",'209," 기타",2017,607059.0000,X,182070.0000,213608.0000,132510.0000,61448.0000,13473.0000,3950.0000,3.20000
'03,"동부",'30,"3세대 가구",2017,745165.0000,X,X,81386.0000,255124.0000,267147.0000,108978.0000,32530.0000,4.70000
'03,"동부",'301," 부부+미혼자녀+양친",2017,83461.0000,X,X,X,X,33088.0000,41911.0000,8462.0000,5.70000
'03,"동부",'302," 부부+미혼자녀+부친",2017,59787.0000,X,X,X,24546.0000,29681.0000,5049.0000,511.0000,4.70000
'03,"동부",'303," 부부+미혼자녀+모친",2017,287683.0000,X,X,X,122606.0000,139406.0000,23576.0000,2095.0000,4.70000
'03,"동부",'304," 기타",2017,314234.0000,X,X,81386.0000,107972.0000,64972.0000,38442.0000,21462.0000,4.40000
'03,"동부",'40,"4세대 이상 가구",2017,6166.0000,X,X,X,411.0000,1562.0000,2012.0000,2181.0000,6.10000
'03,"동부",'50,"1인 가구",2017,4441773.0000,4441773.0000,X,X,X,X,X,X,1.00000
'03,"동부",'60,"비친족 가구",2017,239613.0000,X,208600.0000,22085.0000,6629.0000,2299.0000,X,X,2.20000
'11,"서울특별시",'00,"계",2017,3813260.0000,1180540.0000,956978.0000,813629.0000,662920.0000,154992.0000,34649.0000,9552.0000,2.40000
'11,"서울특별시",'10,"1세대 가구",2017,614037.0000,X,593932.0000,18921.0000,1059.0000,107.0000,15.0000,X,2.00000
'11,"서울특별시",'101," 부부",2017,523073.0000,X,523073.0000,X,X,X,X,X,2.00000
'11,"서울특별시",'102," 부부+미혼형제자매",2017,4021.0000,X,X,3942.0000,76.0000,X,X,X,3.00000
'11,"서울특별시",'103," 부부+기타친인척",2017,1044.0000,X,X,927.0000,98.0000,16.0000,X,X,3.10000
'11,"서울특별시",'104," 가구주+미혼형제자매",2017,62017.0000,X,58337.0000,3475.0000,183.0000,19.0000,X,X,2.10000
'11,"서울특별시",'105," 가구주+기타친인척",2017,4332.0000,X,3912.0000,304.0000,85.0000,26.0000,X,X,2.10000
'11,"서울특별시",'106," 기타",2017,19550.0000,X,8610.0000,10273.0000,617.0000,43.0000,6.0000,X,2.60000
'11,"서울특별시",'20,"2세대 가구",2017,1775431.0000,X,303866.0000,769818.0000,600643.0000,90990.0000,8601.0000,1513.0000,3.30000
'11,"서울특별시",'201," 부부+미혼자녀",2017,1184517.0000,X,X,571911.0000,541024.0000,66801.0000,4268.0000,513.0000,3.60000
'11,"서울특별시",'202," 부+미혼자녀",2017,89309.0000,X,59294.0000,26922.0000,2876.0000,192.0000,18.0000,7.0000,2.40000
'11,"서울특별시",'203," 모+미혼자녀",2017,301551.0000,X,195511.0000,95070.0000,10209.0000,687.0000,61.0000,13.0000,2.40000
'11,"서울특별시",'204," 부부+양친",2017,3416.0000,X,X,X,3416.0000,X,X,X,4.00000
'11,"서울특별시",'205," 부부+한부모",2017,16430.0000,X,X,16430.0000,X,X,X,X,3.00000
'11,"서울특별시",'206," 부부+미혼자녀+부부미혼형제자매",2017,15984.0000,X,X,X,7277.0000,7515.0000,1090.0000,102.0000,4.60000
'11,"서울특별시",'207," 조부모+미혼손자녀",2017,7899.0000,X,X,6181.0000,1559.0000,139.0000,17.0000,X,3.20000
'11,"서울특별시",'208," 조부 또는 조모+미혼손자녀",2017,11679.0000,X,9099.0000,2369.0000,197.0000,12.0000,X,X,2.20000
'11,"서울특별시",'209," 기타",2017,144646.0000,X,39962.0000,50935.0000,34085.0000,15644.0000,3145.0000,875.0000,3.30000
'11,"서울특별시",'30,"3세대 가구",2017,173908.0000,X,X,18591.0000,59200.0000,62923.0000,25619.0000,7575.0000,4.70000
'11,"서울특별시",'301," 부부+미혼자녀+양친",2017,20786.0000,X,X,X,X,8635.0000,10323.0000,1828.0000,5.70000
'11,"서울특별시",'302," 부부+미혼자녀+부친",2017,13403.0000,X,X,X,5740.0000,6624.0000,947.0000,92.0000,4.70000
'11,"서울특별시",'303," 부부+미혼자녀+모친",2017,65234.0000,X,X,X,28028.0000,32105.0000,4715.0000,386.0000,4.70000
'11,"서울특별시",'304," 기타",2017,74485.0000,X,X,18591.0000,25432.0000,15559.0000,9634.0000,5269.0000,4.50000
'11,"서울특별시",'40,"4세대 이상 가구",2017,1297.0000,X,X,X,98.0000,324.0000,414.0000,461.0000,6.10000
'11,"서울특별시",'50,"1인 가구",2017,1180540.0000,1180540.0000,X,X,X,X,X,X,1.00000
'11,"서울특별시",'60,"비친족 가구",2017,68047.0000,X,59180.0000,6299.0000,1920.0000,648.0000,X,X,2.20000
'11010," 종로구",'00,"계",2017,62372.0000,23638.0000,15697.0000,11268.0000,8636.0000,2351.0000,601.0000,181.0000,2.20000
'11010," 종로구",'10,"1세대 가구",2017,9986.0000,X,9643.0000,315.0000,26.0000,X,X,X,2.00000
'11010," 종로구",'101," 부부",2017,8410.0000,X,8410.0000,X,X,X,X,X,2.00000
'11010," 종로구",'102," 부부+미혼형제자매",2017,60.0000,X,X,59.0000,X,X,X,X,3.00000
'11010," 종로구",'103," 부부+기타친인척",2017,16.0000,X,X,15.0000,X,X,X,X,3.10000
'11010," 종로구",'104," 가구주+미혼형제자매",2017,1062.0000,X,1018.0000,42.0000,X,X,X,X,2.00000
'11010," 종로구",'105," 가구주+기타친인척",2017,78.0000,X,69.0000,5.0000,X,X,X,X,2.20000
'11010," 종로구",'106," 기타",2017,360.0000,X,146.0000,194.0000,19.0000,X,X,X,2.70000
'11010," 종로구",'20,"2세대 가구",2017,24272.0000,X,4758.0000,10450.0000,7540.0000,1347.0000,152.0000,25.0000,3.20000
'11010," 종로구",'201," 부부+미혼자녀",2017,15154.0000,X,X,7538.0000,6554.0000,983.0000,68.0000,11.0000,3.60000
'11010," 종로구",'202," 부+미혼자녀",2017,1309.0000,X,886.0000,374.0000,47.0000,X,X,X,2.40000
'11010," 종로구",'203," 모+미혼자녀",2017,4465.0000,X,3021.0000,1262.0000,172.0000,8.0000,X,X,2.40000
'11010," 종로구",'204," 부부+양친",2017,70.0000,X,X,X,70.0000,X,X,X,4.00000
'11010," 종로구",'205," 부부+한부모",2017,255.0000,X,X,255.0000,X,X,X,X,3.00000
'11010," 종로구",'206," 부부+미혼자녀+부부미혼형제자매",2017,226.0000,X,X,X,111.0000,95.0000,17.0000,X,4.60000
'11010," 종로구",'207," 조부모+미혼손자녀",2017,139.0000,X,X,111.0000,24.0000,X,X,X,3.20000
'11010," 종로구",'208," 조부 또는 조모+미혼손자녀",2017,223.0000,X,166.0000,55.0000,X,X,X,X,2.30000
'11010," 종로구",'209," 기타",2017,2431.0000,X,685.0000,855.0000,560.0000,256.0000,64.0000,11.0000,3.30000
'11010," 종로구",'30,"3세대 가구",2017,2839.0000,X,X,300.0000,983.0000,969.0000,439.0000,148.0000,4.70000
'11010," 종로구",'301," 부부+미혼자녀+양친",2017,334.0000,X,X,X,X,143.0000,156.0000,35.0000,5.70000
'11010," 종로구",'302," 부부+미혼자녀+부친",2017,193.0000,X,X,X,92.0000,91.0000,9.0000,X,4.60000
'11010," 종로구",'303," 부부+미혼자녀+모친",2017,1016.0000,X,X,X,461.0000,453.0000,94.0000,8.0000,4.70000
'11010," 종로구",'304," 기타",2017,1296.0000,X,X,300.0000,430.0000,282.0000,180.0000,104.0000,4.50000
'11010," 종로구",'40,"4세대 이상 가구",2017,23.0000,X,X,X,X,6.0000,9.0000,8.0000,6.20000
'11010," 종로구",'50,"1인 가구",2017,23638.0000,23638.0000,X,X,X,X,X,X,1.00000
'11010," 종로구",'60,"비친족 가구",2017,1614.0000,X,1296.0000,203.0000,87.0000,28.0000,X,X,2.30000
'11020," 중구",'00,"계",2017,52208.0000,20164.0000,13623.0000,9498.0000,6696.0000,1660.0000,445.0000,122.0000,2.20000
'11020," 중구",'10,"1세대 가구",2017,8641.0000,X,8323.0000,294.0000,18.0000,X,X,X,2.00000
'11020," 중구",'101," 부부",2017,7114.0000,X,7114.0000,X,X,X,X,X,2.00000
'11020," 중구",'102," 부부+미혼형제자매",2017,66.0000,X,X,64.0000,X,X,X,X,3.00000
'11020," 중구",'103," 부부+기타친인척",2017,11.0000,X,X,9.0000,X,X,X,X,3.30000
'11020," 중구",'104," 가구주+미혼형제자매",2017,1029.0000,X,970.0000,54.0000,5.0000,X,X,X,2.10000
'11020," 중구",'105," 가구주+기타친인척",2017,86.0000,X,77.0000,7.0000,X,X,X,X,2.10000
'11020," 중구",'106," 기타",2017,335.0000,X,162.0000,160.0000,9.0000,X,X,X,2.60000
'11020," 중구",'20,"2세대 가구",2017,19851.0000,X,4145.0000,8764.0000,5879.0000,942.0000,107.0000,14.0000,3.20000
'11020," 중구",'201," 부부+미혼자녀",2017,12024.0000,X,X,6249.0000,5059.0000,657.0000,54.0000,5.0000,3.50000
'11020," 중구",'202," 부+미혼자녀",2017,1233.0000,X,848.0000,345.0000,33.0000,5.0000,X,X,2.40000
'11020," 중구",'203," 모+미혼자녀",2017,3739.0000,X,2521.0000,1093.0000,115.0000,10.0000,X,X,2.40000
'11020," 중구",'204," 부부+양친",2017,51.0000,X,X,X,51.0000,X,X,X,4.00000
'11020," 중구",'205," 부부+한부모",2017,209.0000,X,X,209.0000,X,X,X,X,3.00000
'11020," 중구",'206," 부부+미혼자녀+부부미혼형제자매",2017,170.0000,X,X,X,86.0000,70.0000,14.0000,X,4.60000
'11020," 중구",'207," 조부모+미혼손자녀",2017,109.0000,X,X,89.0000,20.0000,X,X,X,3.20000
'11020," 중구",'208," 조부 또는 조모+미혼손자녀",2017,167.0000,X,135.0000,28.0000,X,X,X,X,2.20000
'11020," 중구",'209," 기타",2017,2149.0000,X,641.0000,751.0000,511.0000,200.0000,38.0000,8.0000,3.20000
'11020," 중구",'30,"3세대 가구",2017,2130.0000,X,X,261.0000,743.0000,694.0000,330.0000,102.0000,4.70000
'11020," 중구",'301," 부부+미혼자녀+양친",2017,250.0000,X,X,X,X,101.0000,129.0000,20.0000,5.70000
'11020," 중구",'302," 부부+미혼자녀+부친",2017,151.0000,X,X,X,81.0000,55.0000,13.0000,X,4.60000
'11020," 중구",'303," 부부+미혼자녀+모친",2017,737.0000,X,X,X,315.0000,352.0000,64.0000,6.0000,4.70000
'11020," 중구",'304," 기타",2017,992.0000,X,X,261.0000,347.0000,186.0000,124.0000,74.0000,4.40000
'11020," 중구",'40,"4세대 이상 가구",2017,14.0000,X,X,X,X,X,6.0000,6.0000,6.50000
'11020," 중구",'50,"1인 가구",2017,20164.0000,20164.0000,X,X,X,X,X,X,1.00000
'11020," 중구",'60,"비친족 가구",2017,1408.0000,X,1155.0000,179.0000,56.0000,18.0000,X,X,2.20000
'11030," 용산구",'00,"계",2017,91102.0000,33076.0000,24058.0000,17316.0000,12585.0000,3154.0000,724.0000,189.0000,2.20000
'11030," 용산구",'10,"1세대 가구",2017,15406.0000,X,14750.0000,613.0000,35.0000,7.0000,X,X,2.00000
'11030," 용산구",'101," 부부",2017,12705.0000,X,12705.0000,X,X,X,X,X,2.00000
'11030," 용산구",'102," 부부+미혼형제자매",2017,118.0000,X,X,117.0000,X,X,X,X,3.00000
'11030," 용산구",'103," 부부+기타친인척",2017,33.0000,X,X,27.0000,5.0000,X,X,X,3.30000
'11030," 용산구",'104," 가구주+미혼형제자매",2017,1757.0000,X,1650.0000,101.0000,X,X,X,X,2.10000
'11030," 용산구",'105," 가구주+기타친인척",2017,135.0000,X,120.0000,10.0000,X,X,X,X,2.20000
'11030," 용산구",'106," 기타",2017,658.0000,X,275.0000,358.0000,23.0000,X,X,X,2.60000
'11030," 용산구",'20,"2세대 가구",2017,36380.0000,X,7208.0000,16088.0000,11043.0000,1842.0000,174.0000,25.0000,3.20000
'11030," 용산구",'201," 부부+미혼자녀",2017,22639.0000,X,X,11677.0000,9564.0000,1306.0000,85.0000,7.0000,3.60000
'11030," 용산구",'202," 부+미혼자녀",2017,1993.0000,X,1345.0000,576.0000,65.0000,7.0000,X,X,2.40000
'11030," 용산구",'203," 모+미혼자녀",2017,6655.0000,X,4514.0000,1896.0000,224.0000,21.0000,X,X,2.40000
'11030," 용산구",'204," 부부+양친",2017,80.0000,X,X,X,80.0000,X,X,X,4.00000
'11030," 용산구",'205," 부부+한부모",2017,417.0000,X,X,417.0000,X,X,X,X,3.00000
'11030," 용산구",'206," 부부+미혼자녀+부부미혼형제자매",2017,363.0000,X,X,X,192.0000,153.0000,16.0000,X,4.50000
'11030," 용산구",'207," 조부모+미혼손자녀",2017,197.0000,X,X,165.0000,31.0000,X,X,X,3.20000
'11030," 용산구",'208," 조부 또는 조모+미혼손자녀",2017,329.0000,X,268.0000,53.0000,8.0000,X,X,X,2.20000
'11030," 용산구",'209," 기타",2017,3707.0000,X,1081.0000,1304.0000,879.0000,354.0000,73.0000,16.0000,3.20000
'11030," 용산구",'30,"3세대 가구",2017,3798.0000,X,X,397.0000,1430.0000,1281.0000,541.0000,149.0000,4.60000
'11030," 용산구",'301," 부부+미혼자녀+양친",2017,420.0000,X,X,X,X,170.0000,223.0000,27.0000,5.70000
'11030," 용산구",'302," 부부+미혼자녀+부친",2017,276.0000,X,X,X,126.0000,127.0000,21.0000,X,4.60000
'11030," 용산구",'303," 부부+미혼자녀+모친",2017,1429.0000,X,X,X,688.0000,654.0000,82.0000,5.0000,4.60000
'11030," 용산구",'304," 기타",2017,1673.0000,X,X,397.0000,616.0000,330.0000,215.0000,115.0000,4.40000
'11030," 용산구",'40,"4세대 이상 가구",2017,31.0000,X,X,X,X,X,9.0000,14.0000,6.20000
'11030," 용산구",'50,"1인 가구",2017,33076.0000,33076.0000,X,X,X,X,X,X,1.00000
'11030," 용산구",'60,"비친족 가구",2017,2411.0000,X,2100.0000,218.0000,73.0000,20.0000,X,X,2.20000
'11040," 성동구",'00,"계",2017,120957.0000,39067.0000,30728.0000,25452.0000,19855.0000,4437.0000,1115.0000,303.0000,2.40000
'11040," 성동구",'10,"1세대 가구",2017,20235.0000,X,19599.0000,603.0000,29.0000,X,X,X,2.00000
'11040," 성동구",'101," 부부",2017,17092.0000,X,17092.0000,X,X,X,X,X,2.00000
'11040," 성동구",'102," 부부+미혼형제자매",2017,152.0000,X,X,146.0000,5.0000,X,X,X,3.00000
'11040," 성동구",'103," 부부+기타친인척",2017,27.0000,X,X,25.0000,X,X,X,X,3.10000
'11040," 성동구",'104," 가구주+미혼형제자매",2017,2229.0000,X,2113.0000,109.0000,5.0000,X,X,X,2.10000
'11040," 성동구",'105," 가구주+기타친인척",2017,149.0000,X,139.0000,7.0000,X,X,X,X,2.10000
'11040," 성동구",'106," 기타",2017,586.0000,X,255.0000,316.0000,14.0000,X,X,X,2.60000
'11040," 성동구",'20,"2세대 가구",2017,54035.0000,X,9345.0000,24023.0000,17869.0000,2486.0000,261.0000,51.0000,3.30000
'11040," 성동구",'201," 부부+미혼자녀",2017,35986.0000,X,X,18077.0000,16038.0000,1735.0000,121.0000,15.0000,3.60000
'11040," 성동구",'202," 부+미혼자녀",2017,2890.0000,X,1900.0000,886.0000,97.0000,6.0000,X,X,2.40000
