"세대구성 및 가구원수별 가구(일반가구) - 시군구"

"C행정구역별(시군구)","행정구역별(시군구)","C세대구성별","세대구성별","시점","일반가구 (가구)","가구원수 1명 (가구)","가구원수 2명 (가구)","가구원수 3명 (가구)","가구원수 4명 (가구)","가구원수 5명 (가구)","가구원수 6명 (가구)","가구원수 7명 이상 (가구)","평균 가구원수 (명)"
'00,"전국",'00,"계",2016,19367696.0000,5397615.0000,5067166.0000,4151701.0000,3551410.0000,924373.0000,211475.0000,63956.0000,2.50000
'00,"전국",'10,"1세대 가구",2016,3329335.0000,X,3233715.0000,90299.0000,4747.0000,480.0000,77.0000,17.0000,2.00000
'00,"전국",'101," 부부",2016,2994627.0000,X,2994627.0000,X,X,X,X,X,2.00000
'00,"전국",'102," 부부+미혼형제자매",2016,17969.0000,X,X,17612.0000,345.0000,12.0000,X,X,3.00000
'00,"전국",'103," 부부+기타친인척",2016,4128.0000,X,X,3698.0000,341.0000,64.0000,25.0000,X,3.10000
'00,"전국",'104," 가구주+미혼형제자매",2016,192838.0000,X,180085.0000,11997.0000,686.0000,63.0000,6.0000,X,2.10000
'00,"전국",'105," 가구주+기타친인척",2016,15210.0000,X,13657.0000,1113.0000,297.0000,113.0000,24.0000,6.0000,2.10000
'00,"전국",'106," 기타",2016,104563.0000,X,45346.0000,55879.0000,3078.0000,228.0000,22.0000,10.0000,2.60000
'00,"전국",'20,"2세대 가구",2016,9361705.0000,X,1597471.0000,3930669.0000,3201031.0000,565503.0000,56678.0000,10353.0000,3.30000
'00,"전국",'201," 부부+미혼자녀",2016,6189464.0000,X,X,2827237.0000,2882860.0000,443933.0000,31356.0000,4078.0000,3.60000
'00,"전국",'202," 부+미혼자녀",2016,517354.0000,X,333532.0000,161507.0000,20580.0000,1509.0000,174.0000,52.0000,2.40000
'00,"전국",'203," 모+미혼자녀",2016,1481683.0000,X,940944.0000,473051.0000,62449.0000,4615.0000,522.0000,102.0000,2.40000
'00,"전국",'204," 부부+양친",2016,20801.0000,X,X,X,20801.0000,X,X,X,4.00000
'00,"전국",'205," 부부+한부모",2016,124904.0000,X,X,124904.0000,X,X,X,X,3.00000
'00,"전국",'206," 부부+미혼자녀+부부미혼형제자매",2016,73850.0000,X,X,X,31017.0000,35526.0000,6563.0000,744.0000,4.70000
'00,"전국",'207," 조부모+미혼손자녀",2016,42819.0000,X,X,33546.0000,8398.0000,791.0000,73.0000,11.0000,3.20000
'00,"전국",'208," 조부 또는 조모+미혼손자녀",2016,66422.0000,X,51628.0000,13372.0000,1298.0000,111.0000,12.0000,X,2.20000
'00,"전국",'209," 기타",2016,844408.0000,X,271367.0000,297052.0000,173628.0000,79018.0000,17978.0000,5365.0000,3.20000
'00,"전국",'30,"3세대 가구",2016,998919.0000,X,X,106062.0000,338506.0000,353549.0000,151275.0000,49527.0000,4.70000
'00,"전국",'301," 부부+미혼자녀+양친",2016,113050.0000,X,X,X,X,44403.0000,55682.0000,12965.0000,5.70000
'00,"전국",'302," 부부+미혼자녀+부친",2016,76048.0000,X,X,X,31100.0000,37293.0000,6873.0000,782.0000,4.70000
'00,"전국",'303," 부부+미혼자녀+모친",2016,383482.0000,X,X,X,164292.0000,182065.0000,33682.0000,3443.0000,4.70000
'00,"전국",'304," 기타",2016,426339.0000,X,X,106062.0000,143114.0000,89788.0000,55038.0000,32337.0000,4.50000
'00,"전국",'40,"4세대 이상 가구",2016,10678.0000,X,X,X,626.0000,2548.0000,3445.0000,4059.0000,6.20000
'00,"전국",'50,"1인 가구",2016,5397615.0000,5397615.0000,X,X,X,X,X,X,1.00000
'00,"전국",'60,"비친족 가구",2016,269444.0000,X,235980.0000,24671.0000,6500.0000,2293.0000,X,X,2.20000
'04,"읍부",'00,"계",2016,1746762.0000,477006.0000,487268.0000,359619.0000,301808.0000,90802.0000,22584.0000,7675.0000,2.50000
'04,"읍부",'10,"1세대 가구",2016,328490.0000,X,319196.0000,8775.0000,461.0000,50.0000,7.0000,X,2.00000
'04,"읍부",'101," 부부",2016,303610.0000,X,303610.0000,X,X,X,X,X,2.00000
'04,"읍부",'102," 부부+미혼형제자매",2016,1559.0000,X,X,1521.0000,36.0000,X,X,X,3.00000
'04,"읍부",'103," 부부+기타친인척",2016,388.0000,X,X,350.0000,25.0000,9.0000,X,X,3.10000
'04,"읍부",'104," 가구주+미혼형제자매",2016,10871.0000,X,10091.0000,721.0000,52.0000,7.0000,X,X,2.10000
'04,"읍부",'105," 가구주+기타친인척",2016,1132.0000,X,1021.0000,83.0000,17.0000,11.0000,X,X,2.10000
'04,"읍부",'106," 기타",2016,10930.0000,X,4474.0000,6100.0000,331.0000,21.0000,X,X,2.60000
'04,"읍부",'20,"2세대 가구",2016,814427.0000,X,145023.0000,337408.0000,267323.0000,56826.0000,6575.0000,1272.0000,3.30000
'04,"읍부",'201," 부부+미혼자녀",2016,524020.0000,X,X,235808.0000,237297.0000,46303.0000,4013.0000,599.0000,3.70000
'04,"읍부",'202," 부+미혼자녀",2016,50249.0000,X,32428.0000,15163.0000,2420.0000,205.0000,25.0000,8.0000,2.40000
'04,"읍부",'203," 모+미혼자녀",2016,118952.0000,X,76247.0000,36015.0000,6091.0000,521.0000,68.0000,10.0000,2.40000
'04,"읍부",'204," 부부+양친",2016,2437.0000,X,X,X,2437.0000,X,X,X,4.00000
'04,"읍부",'205," 부부+한부모",2016,14698.0000,X,X,14698.0000,X,X,X,X,3.00000
'04,"읍부",'206," 부부+미혼자녀+부부미혼형제자매",2016,5855.0000,X,X,X,2353.0000,2730.0000,676.0000,96.0000,4.70000
'04,"읍부",'207," 조부모+미혼손자녀",2016,4517.0000,X,X,3539.0000,897.0000,72.0000,7.0000,X,3.20000
'04,"읍부",'208," 조부 또는 조모+미혼손자녀",2016,6993.0000,X,5497.0000,1348.0000,136.0000,10.0000,X,X,2.20000
'04,"읍부",'209," 기타",2016,86706.0000,X,30851.0000,30837.0000,15692.0000,6985.0000,1784.0000,557.0000,3.10000
'04,"읍부",'30,"3세대 가구",2016,98790.0000,X,X,10755.0000,33278.0000,33363.0000,15529.0000,5865.0000,4.70000
'04,"읍부",'301," 부부+미혼자녀+양친",2016,11272.0000,X,X,X,X,4351.0000,5305.0000,1616.0000,5.80000
'04,"읍부",'302," 부부+미혼자녀+부친",2016,7342.0000,X,X,X,3050.0000,3380.0000,807.0000,105.0000,4.70000
'04,"읍부",'303," 부부+미혼자녀+모친",2016,36698.0000,X,X,X,15968.0000,16345.0000,3904.0000,481.0000,4.70000
'04,"읍부",'304," 기타",2016,43478.0000,X,X,10755.0000,14260.0000,9287.0000,5513.0000,3663.0000,4.50000
'04,"읍부",'40,"4세대 이상 가구",2016,1388.0000,X,X,X,73.0000,305.0000,473.0000,537.0000,6.30000
'04,"읍부",'50,"1인 가구",2016,477006.0000,477006.0000,X,X,X,X,X,X,1.00000
'04,"읍부",'60,"비친족 가구",2016,26661.0000,X,23049.0000,2681.0000,673.0000,258.0000,X,X,2.20000
'05,"면부",'00,"계",2016,1958876.0000,657406.0000,676489.0000,323037.0000,197091.0000,71497.0000,23465.0000,9891.0000,2.20000
'05,"면부",'10,"1세대 가구",2016,493347.0000,X,479448.0000,13207.0000,629.0000,55.0000,5.0000,X,2.00000
'05,"면부",'101," 부부",2016,462599.0000,X,462599.0000,X,X,X,X,X,2.00000
'05,"면부",'102," 부부+미혼형제자매",2016,1993.0000,X,X,1965.0000,27.0000,X,X,X,3.00000
'05,"면부",'103," 부부+기타친인척",2016,461.0000,X,X,418.0000,34.0000,8.0000,X,X,3.10000
'05,"면부",'104," 가구주+미혼형제자매",2016,9690.0000,X,9071.0000,577.0000,37.0000,5.0000,X,X,2.10000
'05,"면부",'105," 가구주+기타친인척",2016,1239.0000,X,1110.0000,95.0000,23.0000,8.0000,X,X,2.10000
'05,"면부",'106," 기타",2016,17365.0000,X,6668.0000,10152.0000,508.0000,33.0000,X,X,2.60000
'05,"면부",'20,"2세대 가구",2016,658786.0000,X,167975.0000,292517.0000,156313.0000,35895.0000,4978.0000,1108.0000,3.10000
'05,"면부",'201," 부부+미혼자녀",2016,331636.0000,X,X,175807.0000,124868.0000,27493.0000,2936.0000,532.0000,3.60000
'05,"면부",'202," 부+미혼자녀",2016,45121.0000,X,32046.0000,11078.0000,1777.0000,190.0000,20.0000,10.0000,2.30000
'05,"면부",'203," 모+미혼자녀",2016,92032.0000,X,67615.0000,20593.0000,3416.0000,336.0000,58.0000,14.0000,2.30000
'05,"면부",'204," 부부+양친",2016,4021.0000,X,X,X,4021.0000,X,X,X,4.00000
'05,"면부",'205," 부부+한부모",2016,26028.0000,X,X,26028.0000,X,X,X,X,3.00000
'05,"면부",'206," 부부+미혼자녀+부부미혼형제자매",2016,3644.0000,X,X,X,1706.0000,1482.0000,387.0000,69.0000,4.70000
'05,"면부",'207," 조부모+미혼손자녀",2016,7583.0000,X,X,5915.0000,1500.0000,154.0000,13.0000,X,3.20000
'05,"면부",'208," 조부 또는 조모+미혼손자녀",2016,10475.0000,X,8425.0000,1825.0000,205.0000,19.0000,X,X,2.20000
'05,"면부",'209," 기타",2016,138246.0000,X,59889.0000,51271.0000,18820.0000,6221.0000,1563.0000,482.0000,2.80000
'05,"면부",'30,"3세대 가구",2016,113283.0000,X,X,13793.0000,39087.0000,34712.0000,17815.0000,7876.0000,4.70000
'05,"면부",'301," 부부+미혼자녀+양친",2016,13624.0000,X,X,X,X,5365.0000,5996.0000,2263.0000,5.80000
'05,"면부",'302," 부부+미혼자녀+부친",2016,6629.0000,X,X,X,2893.0000,2786.0000,808.0000,142.0000,4.70000
'05,"면부",'303," 부부+미혼자녀+모친",2016,38549.0000,X,X,X,18479.0000,15195.0000,4186.0000,689.0000,4.70000
'05,"면부",'304," 기타",2016,54481.0000,X,X,13793.0000,17715.0000,11366.0000,6825.0000,4782.0000,4.50000
'05,"면부",'40,"4세대 이상 가구",2016,2181.0000,X,X,X,127.0000,483.0000,667.0000,904.0000,6.30000
'05,"면부",'50,"1인 가구",2016,657406.0000,657406.0000,X,X,X,X,X,X,1.00000
'05,"면부",'60,"비친족 가구",2016,33873.0000,X,29066.0000,3520.0000,935.0000,352.0000,X,X,2.20000
'03,"동부",'00,"계",2016,15662058.0000,4263203.0000,3903409.0000,3469045.0000,3052511.0000,762074.0000,165426.0000,46390.0000,2.50000
'03,"동부",'10,"1세대 가구",2016,2507498.0000,X,2435071.0000,68317.0000,3657.0000,375.0000,65.0000,13.0000,2.00000
'03,"동부",'101," 부부",2016,2228418.0000,X,2228418.0000,X,X,X,X,X,2.00000
'03,"동부",'102," 부부+미혼형제자매",2016,14417.0000,X,X,14126.0000,282.0000,9.0000,X,X,3.00000
'03,"동부",'103," 부부+기타친인척",2016,3279.0000,X,X,2930.0000,282.0000,47.0000,20.0000,X,3.10000
'03,"동부",'104," 가구주+미혼형제자매",2016,172277.0000,X,160923.0000,10699.0000,597.0000,51.0000,6.0000,X,2.10000
'03,"동부",'105," 가구주+기타친인척",2016,12839.0000,X,11526.0000,935.0000,257.0000,94.0000,22.0000,5.0000,2.10000
'03,"동부",'106," 기타",2016,76268.0000,X,34204.0000,39627.0000,2239.0000,174.0000,17.0000,7.0000,2.60000
'03,"동부",'20,"2세대 가구",2016,7888492.0000,X,1284473.0000,3300744.0000,2777395.0000,472782.0000,45125.0000,7973.0000,3.30000
'03,"동부",'201," 부부+미혼자녀",2016,5333808.0000,X,X,2415622.0000,2520695.0000,370137.0000,24407.0000,2947.0000,3.60000
'03,"동부",'202," 부+미혼자녀",2016,421984.0000,X,269058.0000,135266.0000,16383.0000,1114.0000,129.0000,34.0000,2.40000
'03,"동부",'203," 모+미혼자녀",2016,1270699.0000,X,797082.0000,416443.0000,52942.0000,3758.0000,396.0000,78.0000,2.40000
'03,"동부",'204," 부부+양친",2016,14343.0000,X,X,X,14343.0000,X,X,X,4.00000
'03,"동부",'205," 부부+한부모",2016,84178.0000,X,X,84178.0000,X,X,X,X,3.00000
'03,"동부",'206," 부부+미혼자녀+부부미혼형제자매",2016,64351.0000,X,X,X,26958.0000,31314.0000,5500.0000,579.0000,4.70000
'03,"동부",'207," 조부모+미혼손자녀",2016,30719.0000,X,X,24092.0000,6001.0000,565.0000,53.0000,8.0000,3.20000
'03,"동부",'208," 조부 또는 조모+미혼손자녀",2016,48954.0000,X,37706.0000,10199.0000,957.0000,82.0000,9.0000,X,2.30000
'03,"동부",'209," 기타",2016,619456.0000,X,180627.0000,214944.0000,139116.0000,65812.0000,14631.0000,4326.0000,3.20000
'03,"동부",'30,"3세대 가구",2016,786846.0000,X,X,81514.0000,266141.0000,285474.0000,117931.0000,35786.0000,4.70000
'03,"동부",'301," 부부+미혼자녀+양친",2016,88154.0000,X,X,X,X,34687.0000,44381.0000,9086.0000,5.70000
'03,"동부",'302," 부부+미혼자녀+부친",2016,62077.0000,X,X,X,25157.0000,31127.0000,5258.0000,535.0000,4.70000
'03,"동부",'303," 부부+미혼자녀+모친",2016,308235.0000,X,X,X,129845.0000,150525.0000,25592.0000,2273.0000,4.70000
'03,"동부",'304," 기타",2016,328380.0000,X,X,81514.0000,111139.0000,69135.0000,42700.0000,23892.0000,4.50000
'03,"동부",'40,"4세대 이상 가구",2016,7109.0000,X,X,X,426.0000,1760.0000,2305.0000,2618.0000,6.20000
'03,"동부",'50,"1인 가구",2016,4263203.0000,4263203.0000,X,X,X,X,X,X,1.00000
'03,"동부",'60,"비친족 가구",2016,208910.0000,X,183865.0000,18470.0000,4892.0000,1683.0000,X,X,2.20000
'11,"서울특별시",'00,"계",2016,3784705.0000,1138860.0000,931262.0000,816946.0000,686469.0000,163555.0000,37153.0000,10460.0000,2.50000
'11,"서울특별시",'10,"1세대 가구",2016,598233.0000,X,577763.0000,19236.0000,1072.0000,131.0000,25.0000,6.0000,2.00000
'11,"서울특별시",'101," 부부",2016,507729.0000,X,507729.0000,X,X,X,X,X,2.00000
'11,"서울특별시",'102," 부부+미혼형제자매",2016,3947.0000,X,X,3861.0000,83.0000,X,X,X,3.00000
'11,"서울특별시",'103," 부부+기타친인척",2016,956.0000,X,X,832.0000,94.0000,18.0000,12.0000,X,3.20000
'11,"서울특별시",'104," 가구주+미혼형제자매",2016,61817.0000,X,58091.0000,3513.0000,188.0000,21.0000,X,X,2.10000
'11,"서울특별시",'105," 가구주+기타친인척",2016,3794.0000,X,3423.0000,261.0000,74.0000,28.0000,6.0000,X,2.10000
'11,"서울특별시",'106," 기타",2016,19990.0000,X,8520.0000,10769.0000,633.0000,61.0000,X,X,2.60000
'11,"서울특별시",'20,"2세대 가구",2016,1804454.0000,X,301081.0000,773644.0000,622825.0000,96062.0000,9182.0000,1660.0000,3.30000
'11,"서울특별시",'201," 부부+미혼자녀",2016,1206806.0000,X,X,572100.0000,559980.0000,69777.0000,4422.0000,527.0000,3.60000
'11,"서울특별시",'202," 부+미혼자녀",2016,90653.0000,X,59619.0000,27789.0000,3021.0000,198.0000,20.0000,6.0000,2.40000
'11,"서울특별시",'203," 모+미혼자녀",2016,302352.0000,X,193551.0000,97289.0000,10706.0000,720.0000,75.0000,11.0000,2.40000
'11,"서울특별시",'204," 부부+양친",2016,3587.0000,X,X,X,3587.0000,X,X,X,4.00000
'11,"서울특별시",'205," 부부+한부모",2016,16581.0000,X,X,16581.0000,X,X,X,X,3.00000
'11,"서울특별시",'206," 부부+미혼자녀+부부미혼형제자매",2016,16756.0000,X,X,X,7460.0000,8023.0000,1158.0000,115.0000,4.60000
'11,"서울특별시",'207," 조부모+미혼손자녀",2016,7469.0000,X,X,5887.0000,1446.0000,122.0000,10.0000,X,3.20000
'11,"서울특별시",'208," 조부 또는 조모+미혼손자녀",2016,11147.0000,X,8547.0000,2404.0000,182.0000,11.0000,X,X,2.30000
'11,"서울특별시",'209," 기타",2016,149103.0000,X,39364.0000,51594.0000,36443.0000,17211.0000,3494.0000,997.0000,3.30000
'11,"서울특별시",'30,"3세대 가구",2016,181625.0000,X,X,18524.0000,60906.0000,66447.0000,27485.0000,8263.0000,4.70000
'11,"서울특별시",'301," 부부+미혼자녀+양친",2016,21943.0000,X,X,X,X,9113.0000,10817.0000,2013.0000,5.70000
'11,"서울특별시",'302," 부부+미혼자녀+부친",2016,13725.0000,X,X,X,5739.0000,6957.0000,922.0000,107.0000,4.70000
'11,"서울특별시",'303," 부부+미혼자녀+모친",2016,68549.0000,X,X,X,29098.0000,33987.0000,5050.0000,414.0000,4.70000
'11,"서울특별시",'304," 기타",2016,77408.0000,X,X,18524.0000,26069.0000,16390.0000,10696.0000,5729.0000,4.50000
'11,"서울특별시",'40,"4세대 이상 가구",2016,1434.0000,X,X,X,90.0000,352.0000,461.0000,531.0000,6.20000
'11,"서울특별시",'50,"1인 가구",2016,1138860.0000,1138860.0000,X,X,X,X,X,X,1.00000
'11,"서울특별시",'60,"비친족 가구",2016,60099.0000,X,52418.0000,5542.0000,1576.0000,563.0000,X,X,2.20000
'11010," 종로구",'00,"계",2016,60786.0000,22835.0000,14974.0000,11060.0000,8712.0000,2397.0000,618.0000,190.0000,2.30000
'11010," 종로구",'10,"1세대 가구",2016,9472.0000,X,9110.0000,336.0000,22.0000,X,X,X,2.00000
'11010," 종로구",'101," 부부",2016,7950.0000,X,7950.0000,X,X,X,X,X,2.00000
'11010," 종로구",'102," 부부+미혼형제자매",2016,61.0000,X,X,59.0000,X,X,X,X,3.00000
'11010," 종로구",'103," 부부+기타친인척",2016,10.0000,X,X,9.0000,X,X,X,X,3.10000
'11010," 종로구",'104," 가구주+미혼형제자매",2016,1004.0000,X,954.0000,47.0000,X,X,X,X,2.10000
'11010," 종로구",'105," 가구주+기타친인척",2016,64.0000,X,58.0000,X,X,X,X,X,2.10000
'11010," 종로구",'106," 기타",2016,383.0000,X,148.0000,217.0000,14.0000,X,X,X,2.70000
'11010," 종로구",'20,"2세대 가구",2016,24202.0000,X,4732.0000,10261.0000,7639.0000,1396.0000,151.0000,23.0000,3.30000
'11010," 종로구",'201," 부부+미혼자녀",2016,14965.0000,X,X,7305.0000,6581.0000,994.0000,75.0000,10.0000,3.60000
'11010," 종로구",'202," 부+미혼자녀",2016,1294.0000,X,882.0000,368.0000,41.0000,X,X,X,2.40000
'11010," 종로구",'203," 모+미혼자녀",2016,4521.0000,X,3014.0000,1324.0000,169.0000,14.0000,X,X,2.40000
'11010," 종로구",'204," 부부+양친",2016,59.0000,X,X,X,59.0000,X,X,X,4.00000
'11010," 종로구",'205," 부부+한부모",2016,256.0000,X,X,256.0000,X,X,X,X,3.00000
'11010," 종로구",'206," 부부+미혼자녀+부부미혼형제자매",2016,242.0000,X,X,X,128.0000,95.0000,17.0000,X,4.60000
'11010," 종로구",'207," 조부모+미혼손자녀",2016,148.0000,X,X,122.0000,21.0000,5.0000,X,X,3.20000
'11010," 종로구",'208," 조부 또는 조모+미혼손자녀",2016,220.0000,X,162.0000,55.0000,X,X,X,X,2.30000
'11010," 종로구",'209," 기타",2016,2497.0000,X,674.0000,831.0000,637.0000,285.0000,59.0000,11.0000,3.30000
'11010," 종로구",'30,"3세대 가구",2016,2839.0000,X,X,283.0000,986.0000,963.0000,455.0000,152.0000,4.70000
'11010," 종로구",'301," 부부+미혼자녀+양친",2016,342.0000,X,X,X,X,150.0000,157.0000,35.0000,5.70000
'11010," 종로구",'302," 부부+미혼자녀+부친",2016,177.0000,X,X,X,78.0000,83.0000,15.0000,X,4.70000
'11010," 종로구",'303," 부부+미혼자녀+모친",2016,1040.0000,X,X,X,464.0000,468.0000,101.0000,7.0000,4.70000
'11010," 종로구",'304," 기타",2016,1280.0000,X,X,283.0000,444.0000,262.0000,182.0000,109.0000,4.50000
'11010," 종로구",'40,"4세대 이상 가구",2016,34.0000,X,X,X,X,7.0000,11.0000,15.0000,6.40000
'11010," 종로구",'50,"1인 가구",2016,22835.0000,22835.0000,X,X,X,X,X,X,1.00000
'11010," 종로구",'60,"비친족 가구",2016,1404.0000,X,1132.0000,180.0000,64.0000,28.0000,X,X,2.30000
'11020," 중구",'00,"계",2016,51503.0000,19671.0000,13086.0000,9453.0000,6844.0000,1836.0000,480.0000,133.0000,2.20000
'11020," 중구",'10,"1세대 가구",2016,8327.0000,X,8022.0000,269.0000,31.0000,5.0000,X,X,2.00000
'11020," 중구",'101," 부부",2016,6888.0000,X,6888.0000,X,X,X,X,X,2.00000
'11020," 중구",'102," 부부+미혼형제자매",2016,56.0000,X,X,50.0000,6.0000,X,X,X,3.10000
'11020," 중구",'103," 부부+기타친인척",2016,14.0000,X,X,10.0000,X,X,X,X,3.30000
'11020," 중구",'104," 가구주+미혼형제자매",2016,968.0000,X,912.0000,50.0000,6.0000,X,X,X,2.10000
'11020," 중구",'105," 가구주+기타친인척",2016,67.0000,X,59.0000,X,X,X,X,X,2.20000
'11020," 중구",'106," 기타",2016,334.0000,X,163.0000,155.0000,12.0000,X,X,X,2.60000
'11020," 중구",'20,"2세대 가구",2016,20056.0000,X,4079.0000,8797.0000,6030.0000,1018.0000,111.0000,21.0000,3.20000
'11020," 중구",'201," 부부+미혼자녀",2016,12168.0000,X,X,6203.0000,5215.0000,695.0000,50.0000,5.0000,3.60000
'11020," 중구",'202," 부+미혼자녀",2016,1286.0000,X,903.0000,346.0000,31.0000,5.0000,X,X,2.30000
'11020," 중구",'203," 모+미혼자녀",2016,3699.0000,X,2456.0000,1114.0000,120.0000,7.0000,X,X,2.40000
'11020," 중구",'204," 부부+양친",2016,53.0000,X,X,X,53.0000,X,X,X,4.00000
'11020," 중구",'205," 부부+한부모",2016,249.0000,X,X,249.0000,X,X,X,X,3.00000
'11020," 중구",'206," 부부+미혼자녀+부부미혼형제자매",2016,174.0000,X,X,X,80.0000,80.0000,14.0000,X,4.60000
'11020," 중구",'207," 조부모+미혼손자녀",2016,121.0000,X,X,99.0000,21.0000,X,X,X,3.20000
'11020," 중구",'208," 조부 또는 조모+미혼손자녀",2016,165.0000,X,125.0000,34.0000,6.0000,X,X,X,2.30000
'11020," 중구",'209," 기타",2016,2141.0000,X,595.0000,752.0000,504.0000,230.0000,44.0000,16.0000,3.30000
'11020," 중구",'30,"3세대 가구",2016,2259.0000,X,X,261.0000,738.0000,789.0000,366.0000,105.0000,4.70000
'11020," 중구",'301," 부부+미혼자녀+양친",2016,273.0000,X,X,X,X,109.0000,139.0000,25.0000,5.70000
'11020," 중구",'302," 부부+미혼자녀+부친",2016,153.0000,X,X,X,64.0000,72.0000,14.0000,X,4.70000
'11020," 중구",'303," 부부+미혼자녀+모친",2016,800.0000,X,X,X,331.0000,388.0000,73.0000,8.0000,4.70000
'11020," 중구",'304," 기타",2016,1033.0000,X,X,261.0000,343.0000,220.0000,140.0000,69.0000,4.50000
'11020," 중구",'40,"4세대 이상 가구",2016,16.0000,X,X,X,X,6.0000,X,7.0000,6.10000
'11020," 중구",'50,"1인 가구",2016,19671.0000,19671.0000,X,X,X,X,X,X,1.00000
'11020," 중구",'60,"비친족 가구",2016,1174.0000,X,985.0000,126.0000,45.0000,18.0000,X,X,2.20000
'11030," 용산구",'00,"계",2016,90164.0000,31641.0000,23505.0000,17580.0000,13121.0000,3327.0000,780.0000,210.0000,2.30000
'11030," 용산구",'10,"1세대 가구",2016,15076.0000,X,14411.0000,625.0000,35.0000,5.0000,X,X,2.00000
'11030," 용산구",'101," 부부",2016,12465.0000,X,12465.0000,X,X,X,X,X,2.00000
'11030," 용산구",'102," 부부+미혼형제자매",2016,123.0000,X,X,122.0000,X,X,X,X,3.00000
'11030," 용산구",'103," 부부+기타친인척",2016,25.0000,X,X,23.0000,X,X,X,X,3.10000
'11030," 용산구",'104," 가구주+미혼형제자매",2016,1688.0000,X,1594.0000,86.0000,5.0000,X,X,X,2.10000
'11030," 용산구",'105," 가구주+기타친인척",2016,115.0000,X,104.0000,10.0000,X,X,X,X,2.10000
'11030," 용산구",'106," 기타",2016,660.0000,X,248.0000,384.0000,26.0000,X,X,X,2.70000
'11030," 용산구",'20,"2세대 가구",2016,37246.0000,X,7199.0000,16307.0000,11624.0000,1915.0000,174.0000,27.0000,3.20000
'11030," 용산구",'201," 부부+미혼자녀",2016,23335.0000,X,X,11829.0000,10056.0000,1361.0000,80.0000,9.0000,3.60000
'11030," 용산구",'202," 부+미혼자녀",2016,1988.0000,X,1355.0000,562.0000,67.0000,X,X,X,2.40000
'11030," 용산구",'203," 모+미혼자녀",2016,6744.0000,X,4523.0000,1966.0000,235.0000,20.0000,X,X,2.40000
'11030," 용산구",'204," 부부+양친",2016,87.0000,X,X,X,87.0000,X,X,X,4.00000
'11030," 용산구",'205," 부부+한부모",2016,409.0000,X,X,409.0000,X,X,X,X,3.00000
'11030," 용산구",'206," 부부+미혼자녀+부부미혼형제자매",2016,353.0000,X,X,X,181.0000,155.0000,16.0000,X,4.50000
'11030," 용산구",'207," 조부모+미혼손자녀",2016,195.0000,X,X,157.0000,36.0000,X,X,X,3.20000
'11030," 용산구",'208," 조부 또는 조모+미혼손자녀",2016,314.0000,X,252.0000,57.0000,5.0000,X,X,X,2.20000
'11030," 용산구",'209," 기타",2016,3821.0000,X,1069.0000,1327.0000,957.0000,373.0000,78.0000,17.0000,3.20000
'11030," 용산구",'30,"3세대 가구",2016,3969.0000,X,X,432.0000,1398.0000,1373.0000,595.0000,171.0000,4.70000
'11030," 용산구",'301," 부부+미혼자녀+양친",2016,451.0000,X,X,X,X,193.0000,222.0000,36.0000,5.70000
'11030," 용산구",'302," 부부+미혼자녀+부친",2016,284.0000,X,X,X,131.0000,130.0000,21.0000,X,4.60000
'11030," 용산구",'303," 부부+미혼자녀+모친",2016,1455.0000,X,X,X,689.0000,660.0000,100.0000,6.0000,4.60000
'11030," 용산구",'304," 기타",2016,1779.0000,X,X,432.0000,578.0000,390.0000,252.0000,127.0000,4.50000
'11030," 용산구",'40,"4세대 이상 가구",2016,32.0000,X,X,X,X,6.0000,11.0000,12.0000,6.20000
'11030," 용산구",'50,"1인 가구",2016,31641.0000,31641.0000,X,X,X,X,X,X,1.00000
'11030," 용산구",'60,"비친족 가구",2016,2200.0000,X,1895.0000,216.0000,61.0000,28.0000,X,X,2.20000
'11040," 성동구",'00,"계",2016,116401.0000,37074.0000,28668.0000,24655.0000,19874.0000,4636.0000,1164.0000,330.0000,2.40000
'11040," 성동구",'10,"1세대 가구",2016,18752.0000,X,18113.0000,605.0000,31.0000,X,X,X,2.00000
'11040," 성동구",'101," 부부",2016,15749.0000,X,15749.0000,X,X,X,X,X,2.00000
'11040," 성동구",'102," 부부+미혼형제자매",2016,148.0000,X,X,145.0000,X,X,X,X,3.00000
'11040," 성동구",'103," 부부+기타친인척",2016,28.0000,X,X,22.0000,5.0000,X,X,X,3.30000
'11040," 성동구",'104," 가구주+미혼형제자매",2016,2123.0000,X,2003.0000,114.0000,5.0000,X,X,X,2.10000
'11040," 성동구",'105," 가구주+기타친인척",2016,128.0000,X,116.0000,10.0000,X,X,X,X,2.10000
'11040," 성동구",'106," 기타",2016,576.0000,X,245.0000,314.0000,17.0000,X,X,X,2.60000
'11040," 성동구",'20,"2세대 가구",2016,53095.0000,X,9011.0000,23308.0000,17849.0000,2615.0000,267.0000,45.0000,3.30000
'11040," 성동구",'201," 부부+미혼자녀",2016,35283.0000,X,X,17400.0000,15956.0000,1789.0000,122.0000,16.0000,3.60000
'11040," 성동구",'202," 부+미혼자녀",2016,2861.0000,X,1905.0000,852.0000,96.0000,7.0000,X,X,2.40000
'11040," 성동구",'203," 모+미혼자녀",2016,8613.0000,X,5604.0000,2699.0000,287.0000,23.0000,X,X,2.40000
'11040," 성동구",'204," 부부+양친",2016,121.0000,X,X,X,121.0000,X,X,X,4.00000
'11040," 성동구",'205," 부부+한부모",2016,534.0000,X,X,534.0000,X,X,X,X,3.00000
