"세대구성 및 가구원수별 가구(일반가구) - 시군구"

"C행정구역별(시군구)","행정구역별(시군구)","C세대구성별","세대구성별","시점","일반가구 (가구)","가구원수 1명 (가구)","가구원수 2명 (가구)","가구원수 3명 (가구)","가구원수 4명 (가구)","가구원수 5명 (가구)","가구원수 6명 (가구)","가구원수 7명 이상 (가구)","평균 가구원수 (명)"
'03,"동부",'208," 조부 또는 조모+미혼손자녀",2015,50961.0000,X,38872.0000,10960.0000,1028.0000,94.0000,6.0000,X,2.30000
'03,"동부",'209," 기타",2015,573836.0000,X,164981.0000,194743.0000,129034.0000,65443.0000,15056.0000,4579.0000,3.30000
'03,"동부",'30,"3세대 가구",2015,809538.0000,X,X,84025.0000,272450.0000,294519.0000,121675.0000,36869.0000,4.70000
'03,"동부",'301," 부부+미혼자녀+양친",2015,88105.0000,X,X,X,X,34389.0000,44707.0000,9009.0000,5.70000
'03,"동부",'302," 부부+미혼자녀+부친",2015,61025.0000,X,X,X,24132.0000,31116.0000,5281.0000,496.0000,4.70000
'03,"동부",'303," 부부+미혼자녀+모친",2015,314120.0000,X,X,X,129998.0000,155264.0000,26607.0000,2251.0000,4.70000
'03,"동부",'304," 기타",2015,346288.0000,X,X,84025.0000,118320.0000,73750.0000,45080.0000,25113.0000,4.50000
'03,"동부",'40,"4세대 이상 가구",2015,7514.0000,X,X,X,447.0000,1943.0000,2432.0000,2692.0000,6.20000
'03,"동부",'50,"1인 가구",2015,4124961.0000,4124961.0000,X,X,X,X,X,X,1.00000
'03,"동부",'60,"비친족 가구",2015,162716.0000,X,139314.0000,16243.0000,5104.0000,2055.0000,X,X,2.20000
'11,"서울특별시",'00,"계",2015,3784490.0000,1115744.0000,930467.0000,817440.0000,701945.0000,169436.0000,38547.0000,10911.0000,2.50000
'11,"서울특별시",'10,"1세대 가구",2015,608625.0000,X,586552.0000,20498.0000,1351.0000,208.0000,14.0000,X,2.00000
'11,"서울특별시",'101," 부부",2015,514306.0000,X,514306.0000,X,X,X,X,X,2.00000
'11,"서울특별시",'102," 부부+미혼형제자매",2015,4135.0000,X,X,4039.0000,91.0000,5.0000,X,X,3.00000
'11,"서울특별시",'103," 부부+기타친인척",2015,1039.0000,X,X,923.0000,95.0000,17.0000,X,X,3.10000
'11,"서울특별시",'104," 가구주+미혼형제자매",2015,65081.0000,X,60996.0000,3832.0000,229.0000,21.0000,X,X,2.10000
'11,"서울특별시",'105," 가구주+기타친인척",2015,3952.0000,X,3539.0000,299.0000,88.0000,22.0000,X,X,2.10000
'11,"서울특별시",'106," 기타",2015,20112.0000,X,7711.0000,11405.0000,848.0000,143.0000,X,X,2.70000
'11,"서울특별시",'20,"2세대 가구",2015,1825210.0000,X,305700.0000,773280.0000,635625.0000,99300.0000,9566.0000,1739.0000,3.30000
'11,"서울특별시",'201," 부부+미혼자녀",2015,1216164.0000,X,X,565933.0000,572970.0000,72160.0000,4575.0000,526.0000,3.60000
'11,"서울특별시",'202," 부+미혼자녀",2015,96728.0000,X,62608.0000,30421.0000,3436.0000,236.0000,22.0000,5.0000,2.40000
'11,"서울특별시",'203," 모+미혼자녀",2015,314737.0000,X,197633.0000,104120.0000,12027.0000,859.0000,75.0000,23.0000,2.40000
'11,"서울특별시",'204," 부부+양친",2015,3566.0000,X,X,X,3560.0000,X,6.0000,X,4.00000
'11,"서울특별시",'205," 부부+한부모",2015,16973.0000,X,X,16876.0000,95.0000,X,X,X,3.00000
'11,"서울특별시",'206," 부부+미혼자녀+부부미혼형제자매",2015,17763.0000,X,X,X,7879.0000,8493.0000,1276.0000,115.0000,4.60000
'11,"서울특별시",'207," 조부모+미혼손자녀",2015,7356.0000,X,X,5807.0000,1426.0000,111.0000,10.0000,X,3.20000
'11,"서울특별시",'208," 조부 또는 조모+미혼손자녀",2015,11708.0000,X,8937.0000,2547.0000,203.0000,18.0000,X,X,2.30000
'11,"서울특별시",'209," 기타",2015,140215.0000,X,36522.0000,47576.0000,34029.0000,17421.0000,3599.0000,1068.0000,3.30000
'11,"서울특별시",'30,"3세대 가구",2015,188997.0000,X,X,19311.0000,63554.0000,69020.0000,28480.0000,8632.0000,4.70000
'11,"서울특별시",'301," 부부+미혼자녀+양친",2015,21719.0000,X,X,X,X,8833.0000,10933.0000,1953.0000,5.70000
'11,"서울특별시",'302," 부부+미혼자녀+부친",2015,13835.0000,X,X,X,5726.0000,7035.0000,972.0000,102.0000,4.70000
'11,"서울특별시",'303," 부부+미혼자녀+모친",2015,70832.0000,X,X,X,29582.0000,35522.0000,5304.0000,424.0000,4.70000
'11,"서울특별시",'304," 기타",2015,82611.0000,X,X,19311.0000,28246.0000,17630.0000,11271.0000,6153.0000,4.50000
'11,"서울특별시",'40,"4세대 이상 가구",2015,1523.0000,X,X,X,91.0000,407.0000,487.0000,538.0000,6.10000
'11,"서울특별시",'50,"1인 가구",2015,1115744.0000,1115744.0000,X,X,X,X,X,X,1.00000
'11,"서울특별시",'60,"비친족 가구",2015,44391.0000,X,38215.0000,4351.0000,1324.0000,501.0000,X,X,2.20000
'11010," 종로구",'00,"계",2015,61580.0000,22776.0000,15314.0000,11272.0000,8840.0000,2535.0000,628.0000,215.0000,2.30000
'11010," 종로구",'10,"1세대 가구",2015,9843.0000,X,9401.0000,404.0000,27.0000,10.0000,X,X,2.10000
'11010," 종로구",'101," 부부",2015,8162.0000,X,8162.0000,X,X,X,X,X,2.00000
'11010," 종로구",'102," 부부+미혼형제자매",2015,64.0000,X,X,63.0000,X,X,X,X,3.00000
'11010," 종로구",'103," 부부+기타친인척",2015,13.0000,X,X,12.0000,X,X,X,X,3.10000
'11010," 종로구",'104," 가구주+미혼형제자매",2015,1096.0000,X,1042.0000,51.0000,X,X,X,X,2.10000
'11010," 종로구",'105," 가구주+기타친인척",2015,78.0000,X,68.0000,9.0000,X,X,X,X,2.10000
'11010," 종로구",'106," 기타",2015,430.0000,X,129.0000,269.0000,22.0000,9.0000,X,X,2.80000
'11010," 종로구",'20,"2세대 가구",2015,24772.0000,X,4971.0000,10408.0000,7772.0000,1445.0000,149.0000,27.0000,3.30000
'11010," 종로구",'201," 부부+미혼자녀",2015,15084.0000,X,X,7223.0000,6729.0000,1045.0000,79.0000,8.0000,3.60000
'11010," 종로구",'202," 부+미혼자녀",2015,1433.0000,X,965.0000,418.0000,47.0000,X,X,X,2.40000
'11010," 종로구",'203," 모+미혼자녀",2015,4897.0000,X,3219.0000,1455.0000,209.0000,13.0000,X,X,2.40000
'11010," 종로구",'204," 부부+양친",2015,67.0000,X,X,X,67.0000,X,X,X,4.00000
'11010," 종로구",'205," 부부+한부모",2015,282.0000,X,X,281.0000,X,X,X,X,3.00000
'11010," 종로구",'206," 부부+미혼자녀+부부미혼형제자매",2015,218.0000,X,X,X,103.0000,99.0000,13.0000,X,4.60000
'11010," 종로구",'207," 조부모+미혼손자녀",2015,145.0000,X,X,117.0000,24.0000,X,X,X,3.20000
'11010," 종로구",'208," 조부 또는 조모+미혼손자녀",2015,238.0000,X,180.0000,54.0000,X,X,X,X,2.30000
'11010," 종로구",'209," 기타",2015,2408.0000,X,607.0000,860.0000,588.0000,281.0000,56.0000,16.0000,3.30000
'11010," 종로구",'30,"3세대 가구",2015,3004.0000,X,X,317.0000,994.0000,1051.0000,471.0000,171.0000,4.70000
'11010," 종로구",'301," 부부+미혼자녀+양친",2015,320.0000,X,X,X,X,141.0000,150.0000,29.0000,5.70000
'11010," 종로구",'302," 부부+미혼자녀+부친",2015,185.0000,X,X,X,75.0000,90.0000,19.0000,X,4.70000
'11010," 종로구",'303," 부부+미혼자녀+모친",2015,1069.0000,X,X,X,451.0000,510.0000,96.0000,12.0000,4.70000
'11010," 종로구",'304," 기타",2015,1430.0000,X,X,317.0000,468.0000,310.0000,206.0000,129.0000,4.60000
'11010," 종로구",'40,"4세대 이상 가구",2015,32.0000,X,X,X,X,7.0000,8.0000,16.0000,6.40000
'11010," 종로구",'50,"1인 가구",2015,22776.0000,22776.0000,X,X,X,X,X,X,1.00000
'11010," 종로구",'60,"비친족 가구",2015,1153.0000,X,942.0000,143.0000,46.0000,22.0000,X,X,2.30000
'11020," 중구",'00,"계",2015,51205.0000,19161.0000,13157.0000,9392.0000,6987.0000,1879.0000,483.0000,146.0000,2.20000
'11020," 중구",'10,"1세대 가구",2015,8518.0000,X,8157.0000,327.0000,25.0000,9.0000,X,X,2.00000
'11020," 중구",'101," 부부",2015,6992.0000,X,6992.0000,X,X,X,X,X,2.00000
'11020," 중구",'102," 부부+미혼형제자매",2015,61.0000,X,X,59.0000,X,X,X,X,3.00000
'11020," 중구",'103," 부부+기타친인척",2015,15.0000,X,X,14.0000,X,X,X,X,3.10000
'11020," 중구",'104," 가구주+미혼형제자매",2015,1024.0000,X,961.0000,59.0000,X,X,X,X,2.10000
'11020," 중구",'105," 가구주+기타친인척",2015,72.0000,X,61.0000,5.0000,5.0000,X,X,X,2.30000
'11020," 중구",'106," 기타",2015,354.0000,X,143.0000,190.0000,14.0000,7.0000,X,X,2.70000
'11020," 중구",'20,"2세대 가구",2015,20311.0000,X,4288.0000,8690.0000,6157.0000,1047.0000,110.0000,19.0000,3.20000
'11020," 중구",'201," 부부+미혼자녀",2015,12233.0000,X,X,6134.0000,5331.0000,705.0000,57.0000,6.0000,3.60000
'11020," 중구",'202," 부+미혼자녀",2015,1381.0000,X,948.0000,381.0000,46.0000,5.0000,X,X,2.40000
'11020," 중구",'203," 모+미혼자녀",2015,3863.0000,X,2588.0000,1134.0000,134.0000,6.0000,X,X,2.40000
'11020," 중구",'204," 부부+양친",2015,46.0000,X,X,X,46.0000,X,X,X,4.00000
'11020," 중구",'205," 부부+한부모",2015,234.0000,X,X,232.0000,X,X,X,X,3.00000
'11020," 중구",'206," 부부+미혼자녀+부부미혼형제자매",2015,200.0000,X,X,X,95.0000,88.0000,16.0000,X,4.60000
'11020," 중구",'207," 조부모+미혼손자녀",2015,114.0000,X,X,90.0000,24.0000,X,X,X,3.20000
'11020," 중구",'208," 조부 또는 조모+미혼손자녀",2015,189.0000,X,144.0000,40.0000,5.0000,X,X,X,2.30000
'11020," 중구",'209," 기타",2015,2051.0000,X,608.0000,679.0000,474.0000,243.0000,35.0000,12.0000,3.20000
'11020," 중구",'30,"3세대 가구",2015,2342.0000,X,X,274.0000,772.0000,810.0000,367.0000,119.0000,4.70000
'11020," 중구",'301," 부부+미혼자녀+양친",2015,276.0000,X,X,X,X,111.0000,136.0000,29.0000,5.70000
'11020," 중구",'302," 부부+미혼자녀+부친",2015,148.0000,X,X,X,65.0000,69.0000,12.0000,X,4.70000
'11020," 중구",'303," 부부+미혼자녀+모친",2015,810.0000,X,X,X,339.0000,398.0000,63.0000,10.0000,4.70000
'11020," 중구",'304," 기타",2015,1108.0000,X,X,274.0000,368.0000,232.0000,156.0000,78.0000,4.50000
'11020," 중구",'40,"4세대 이상 가구",2015,19.0000,X,X,X,X,X,6.0000,8.0000,6.40000
'11020," 중구",'50,"1인 가구",2015,19161.0000,19161.0000,X,X,X,X,X,X,1.00000
'11020," 중구",'60,"비친족 가구",2015,854.0000,X,712.0000,101.0000,32.0000,9.0000,X,X,2.20000
'11030," 용산구",'00,"계",2015,90313.0000,31025.0000,23776.0000,17826.0000,13222.0000,3436.0000,788.0000,240.0000,2.30000
'11030," 용산구",'10,"1세대 가구",2015,15562.0000,X,14844.0000,658.0000,46.0000,14.0000,X,X,2.10000
'11030," 용산구",'101," 부부",2015,12856.0000,X,12856.0000,X,X,X,X,X,2.00000
'11030," 용산구",'102," 부부+미혼형제자매",2015,114.0000,X,X,111.0000,X,X,X,X,3.00000
'11030," 용산구",'103," 부부+기타친인척",2015,31.0000,X,X,30.0000,X,X,X,X,3.00000
'11030," 용산구",'104," 가구주+미혼형제자매",2015,1779.0000,X,1658.0000,111.0000,8.0000,X,X,X,2.10000
'11030," 용산구",'105," 가구주+기타친인척",2015,113.0000,X,97.0000,11.0000,X,X,X,X,2.20000
'11030," 용산구",'106," 기타",2015,669.0000,X,233.0000,395.0000,32.0000,9.0000,X,X,2.70000
'11030," 용산구",'20,"2세대 가구",2015,38014.0000,X,7574.0000,16536.0000,11716.0000,1971.0000,179.0000,38.0000,3.20000
'11030," 용산구",'201," 부부+미혼자녀",2015,23376.0000,X,X,11720.0000,10179.0000,1383.0000,81.0000,13.0000,3.60000
'11030," 용산구",'202," 부+미혼자녀",2015,2253.0000,X,1504.0000,668.0000,75.0000,X,X,X,2.40000
'11030," 용산구",'203," 모+미혼자녀",2015,7351.0000,X,4788.0000,2252.0000,291.0000,20.0000,X,X,2.40000
'11030," 용산구",'204," 부부+양친",2015,96.0000,X,X,X,95.0000,X,X,X,4.00000
'11030," 용산구",'205," 부부+한부모",2015,417.0000,X,X,416.0000,X,X,X,X,3.00000
'11030," 용산구",'206," 부부+미혼자녀+부부미혼형제자매",2015,377.0000,X,X,X,195.0000,163.0000,17.0000,X,4.50000
'11030," 용산구",'207," 조부모+미혼손자녀",2015,201.0000,X,X,154.0000,45.0000,X,X,X,3.20000
'11030," 용산구",'208," 조부 또는 조모+미혼손자녀",2015,355.0000,X,279.0000,71.0000,5.0000,X,X,X,2.20000
'11030," 용산구",'209," 기타",2015,3588.0000,X,1003.0000,1255.0000,830.0000,399.0000,78.0000,23.0000,3.30000
'11030," 용산구",'30,"3세대 가구",2015,4080.0000,X,X,454.0000,1408.0000,1429.0000,598.0000,191.0000,4.70000
'11030," 용산구",'301," 부부+미혼자녀+양친",2015,455.0000,X,X,X,X,202.0000,218.0000,35.0000,5.70000
'11030," 용산구",'302," 부부+미혼자녀+부친",2015,274.0000,X,X,X,126.0000,129.0000,17.0000,X,4.60000
'11030," 용산구",'303," 부부+미혼자녀+모친",2015,1499.0000,X,X,X,667.0000,708.0000,117.0000,7.0000,4.60000
'11030," 용산구",'304," 기타",2015,1852.0000,X,X,454.0000,615.0000,390.0000,246.0000,147.0000,4.50000
'11030," 용산구",'40,"4세대 이상 가구",2015,29.0000,X,X,X,X,X,11.0000,11.0000,6.10000
'11030," 용산구",'50,"1인 가구",2015,31025.0000,31025.0000,X,X,X,X,X,X,1.00000
'11030," 용산구",'60,"비친족 가구",2015,1603.0000,X,1358.0000,178.0000,49.0000,18.0000,X,X,2.20000
'11040," 성동구",'00,"계",2015,114719.0000,35259.0000,28415.0000,24622.0000,20125.0000,4748.0000,1220.0000,330.0000,2.40000
'11040," 성동구",'10,"1세대 가구",2015,19026.0000,X,18331.0000,645.0000,44.0000,X,X,X,2.00000
'11040," 성동구",'101," 부부",2015,15917.0000,X,15917.0000,X,X,X,X,X,2.00000
'11040," 성동구",'102," 부부+미혼형제자매",2015,162.0000,X,X,158.0000,X,X,X,X,3.00000
'11040," 성동구",'103," 부부+기타친인척",2015,22.0000,X,X,17.0000,X,X,X,X,3.40000
'11040," 성동구",'104," 가구주+미혼형제자매",2015,2199.0000,X,2074.0000,115.0000,9.0000,X,X,X,2.10000
'11040," 성동구",'105," 가구주+기타친인척",2015,109.0000,X,96.0000,12.0000,X,X,X,X,2.10000
'11040," 성동구",'106," 기타",2015,617.0000,X,244.0000,343.0000,27.0000,X,X,X,2.70000
'11040," 성동구",'20,"2세대 가구",2015,53351.0000,X,9016.0000,23231.0000,18093.0000,2674.0000,282.0000,55.0000,3.30000
'11040," 성동구",'201," 부부+미혼자녀",2015,35488.0000,X,X,17171.0000,16305.0000,1867.0000,129.0000,16.0000,3.60000
